Data;Ora solare;Livello Punta Salute (cm);;;
3-ott-99;1.00;17;;;
3-ott-99;2.00;23;;;
3-ott-99;3.00;31;;;
3-ott-99;4.00;39;;;
3-ott-99;5.00;47;;;
3-ott-99;6.00;54;;;
3-ott-99;7.00;57;;;
3-ott-99;8.00;57;;;
3-ott-99;9.00;56;;;
3-ott-99;10.00;55;;;
3-ott-99;11.00;48;;;
3-ott-99;12.00;43;;;
3-ott-99;13.00;43;;;
3-ott-99;14.00;43;;;
3-ott-99;15.00;48;;;
3-ott-99;16.00;55;;;
3-ott-99;17.00;60;;;
3-ott-99;18.00;67;;;
3-ott-99;19.00;70;;;
3-ott-99;20.00;68;;;
3-ott-99;21.00;60;;;
3-ott-99;22.00;48;;;
3-ott-99;23.00;39;;;
3-ott-99;0.00;30;;;
4-ott-99;1.00;24;;;
4-ott-99;2.00;23;;;
4-ott-99;3.00;28;;;
4-ott-99;4.00;38;;;
4-ott-99;5.00;50;;;
4-ott-99;6.00;61;;;
4-ott-99;7.00;68;;;
4-ott-99;8.00;68;;;
4-ott-99;9.00;65;;;
4-ott-99;10.00;56;;;
4-ott-99;11.00;52;;;
4-ott-99;12.00;44;;;
4-ott-99;13.00;36;;;
4-ott-99;14.00;32;;;
4-ott-99;15.00;39;;;
4-ott-99;16.00;46;;;
4-ott-99;17.00;56;;;
4-ott-99;18.00;64;;;
4-ott-99;19.00;71;;;
4-ott-99;20.00;72;;;
4-ott-99;21.00;68;;;
4-ott-99;22.00;55;;;
4-ott-99;23.00;38;;;
4-ott-99;0.00;15;;;
5-ott-99;1.00;1;;;
5-ott-99;2.00;-5;;;
5-ott-99;3.00;-1;;;
5-ott-99;4.00;12;;;
5-ott-99;5.00;32;;;
5-ott-99;6.00;50;;;
5-ott-99;7.00;60;;;
5-ott-99;8.00;74;;;
5-ott-99;9.00;80;;;
5-ott-99;10.00;75;;;
5-ott-99;11.00;62;;;
5-ott-99;12.00;52;;;
5-ott-99;13.00;39;;;
5-ott-99;14.00;31;;;
5-ott-99;15.00;27;;;
5-ott-99;16.00;31;;;
5-ott-99;17.00;43;;;
5-ott-99;18.00;55;;;
5-ott-99;19.00;63;;;
5-ott-99;20.00;68;;;
5-ott-99;21.00;60;;;
5-ott-99;22.00;47;;;
5-ott-99;23.00;31;;;
5-ott-99;0.00;13;;;
6-ott-99;1.00;-5;;;
6-ott-99;2.00;-17;;;
6-ott-99;3.00;-20;;;
6-ott-99;4.00;-8;;;
6-ott-99;5.00;10;;;
6-ott-99;6.00;30;;;
6-ott-99;7.00;50;;;
6-ott-99;8.00;65;;;
6-ott-99;9.00;75;;;
6-ott-99;10.00;75;;;
6-ott-99;11.00;65;;;
6-ott-99;12.00;51;;;
6-ott-99;13.00;34;;;
6-ott-99;14.00;20;;;
6-ott-99;15.00;11;;;
6-ott-99;16.00;11;;;
6-ott-99;17.00;19;;;
6-ott-99;18.00;32;;;
6-ott-99;19.00;46;;;
6-ott-99;20.00;56;;;
6-ott-99;21.00;59;;;
6-ott-99;22.00;52;;;
6-ott-99;23.00;38;;;
6-ott-99;0.00;20;;;
7-ott-99;1.00;0;;;
7-ott-99;2.00;-15;;;
7-ott-99;3.00;-23;;;
7-ott-99;4.00;-22;;;
7-ott-99;5.00;-8;;;
7-ott-99;6.00;14;;;
7-ott-99;7.00;38;;;
7-ott-99;8.00;55;;;
7-ott-99;9.00;68;;;
7-ott-99;10.00;72;;;
7-ott-99;11.00;67;;;
7-ott-99;12.00;49;;;
7-ott-99;13.00;31;;;
7-ott-99;14.00;12;;;
7-ott-99;15.00;-1;;;
7-ott-99;16.00;-5;;;
7-ott-99;17.00;-1;;;
7-ott-99;18.00;11;;;
7-ott-99;19.00;27;;;
7-ott-99;20.00;41;;;
7-ott-99;21.00;48;;;
7-ott-99;22.00;50;;;
7-ott-99;23.00;45;;;
7-ott-99;0.00;30;;;
8-ott-99;1.00;11;;;
8-ott-99;2.00;-12;;;
8-ott-99;3.00;-24;;;
8-ott-99;4.00;-24;;;
8-ott-99;5.00;-14;;;
8-ott-99;6.00;6;;;
8-ott-99;7.00;30;;;
8-ott-99;8.00;48;;;
8-ott-99;9.00;63;;;
8-ott-99;10.00;72;;;
8-ott-99;11.00;71;;;
8-ott-99;12.00;57;;;
8-ott-99;13.00;36;;;
8-ott-99;14.00;16;;;
8-ott-99;15.00;-4;;;
8-ott-99;16.00;-16;;;
8-ott-99;17.00;-21;;;
8-ott-99;18.00;-10;;;
8-ott-99;19.00;8;;;
8-ott-99;20.00;30;;;
8-ott-99;21.00;46;;;
8-ott-99;22.00;55;;;
8-ott-99;23.00;54;;;
8-ott-99;0.00;40;;;
9-ott-99;1.00;22;;;
9-ott-99;2.00;1;;;
9-ott-99;3.00;-15;;;
9-ott-99;4.00;-25;;;
9-ott-99;5.00;-22;;;
9-ott-99;6.00;-5;;;
9-ott-99;7.00;18;;;
9-ott-99;8.00;40;;;
9-ott-99;9.00;59;;;
9-ott-99;10.00;71;;;
9-ott-99;11.00;70;;;
9-ott-99;12.00;57;;;
9-ott-99;13.00;36;;;
9-ott-99;14.00;14;;;
9-ott-99;15.00;-7;;;
9-ott-99;16.00;-21;;;
9-ott-99;17.00;-25;;;
9-ott-99;18.00;-17;;;
9-ott-99;19.00;1;;;
9-ott-99;20.00;20;;;
9-ott-99;21.00;38;;;
9-ott-99;22.00;48;;;
9-ott-99;23.00;52;;;
9-ott-99;0.00;46;;;
10-ott-99;1.00;31;;;
10-ott-99;2.00;13;;;
10-ott-99;3.00;-2;;;
10-ott-99;4.00;-15;;;
10-ott-99;5.00;-17;;;
10-ott-99;6.00;-8;;;
10-ott-99;7.00;9;;;
10-ott-99;8.00;29;;;
10-ott-99;9.00;47;;;
10-ott-99;10.00;60;;;
10-ott-99;11.00;65;;;
10-ott-99;12.00;59;;;
10-ott-99;13.00;38;;;
10-ott-99;14.00;16;;;
10-ott-99;15.00;-5;;;
10-ott-99;16.00;-21;;;
10-ott-99;17.00;-32;;;
10-ott-99;18.00;-28;;;
10-ott-99;19.00;-13;;;
10-ott-99;20.00;7;;;
10-ott-99;21.00;27;;;
10-ott-99;22.00;41;;;
10-ott-99;23.00;49;;;
10-ott-99;0.00;49;;;
11-ott-99;1.00;36;;;
11-ott-99;2.00;20;;;
11-ott-99;3.00;4;;;
11-ott-99;4.00;-10;;;
11-ott-99;5.00;-17;;;
11-ott-99;6.00;-13;;;
11-ott-99;7.00;3;;;
11-ott-99;8.00;23;;;
11-ott-99;9.00;43;;;
11-ott-99;10.00;59;;;
11-ott-99;11.00;64;;;
11-ott-99;12.00;60;;;
11-ott-99;13.00;45;;;
11-ott-99;14.00;24;;;
11-ott-99;15.00;4;;;
11-ott-99;16.00;-13;;;
11-ott-99;17.00;-25;;;
11-ott-99;18.00;-26;;;
11-ott-99;19.00;-16;;;
11-ott-99;20.00;1;;;
11-ott-99;21.00;20;;;
11-ott-99;22.00;35;;;
11-ott-99;23.00;43;;;
11-ott-99;0.00;47;;;
12-ott-99;1.00;39;;;
12-ott-99;2.00;25;;;
12-ott-99;3.00;11;;;
12-ott-99;4.00;-2;;;
12-ott-99;5.00;-10;;;
12-ott-99;6.00;-8;;;
12-ott-99;7.00;1;;;
12-ott-99;8.00;17;;;
12-ott-99;9.00;33;;;
12-ott-99;10.00;48;;;
12-ott-99;11.00;56;;;
12-ott-99;12.00;57;;;
12-ott-99;13.00;48;;;
12-ott-99;14.00;30;;;
12-ott-99;15.00;9;;;
12-ott-99;16.00;-8;;;
12-ott-99;17.00;-23;;;
12-ott-99;18.00;-29;;;
12-ott-99;19.00;-25;;;
12-ott-99;20.00;-12;;;
12-ott-99;21.00;5;;;
12-ott-99;22.00;22;;;
12-ott-99;23.00;32;;;
12-ott-99;0.00;38;;;
13-ott-99;1.00;36;;;
13-ott-99;2.00;27;;;
13-ott-99;3.00;14;;;
13-ott-99;4.00;0;;;
13-ott-99;5.00;-8;;;
13-ott-99;6.00;-12;;;
13-ott-99;7.00;-5;;;
13-ott-99;8.00;7;;;
13-ott-99;9.00;23;;;
13-ott-99;10.00;36;;;
13-ott-99;11.00;47;;;
13-ott-99;12.00;51;;;
13-ott-99;13.00;46;;;
13-ott-99;14.00;32;;;
13-ott-99;15.00;16;;;
13-ott-99;16.00;-2;;;
13-ott-99;17.00;-16;;;
13-ott-99;18.00;-25;;;
13-ott-99;19.00;-26;;;
13-ott-99;20.00;-20;;;
13-ott-99;21.00;-4;;;
13-ott-99;22.00;11;;;
13-ott-99;23.00;23;;;
13-ott-99;0.00;31;;;
14-ott-99;1.00;33;;;
14-ott-99;2.00;28;;;
14-ott-99;3.00;17;;;
14-ott-99;4.00;6;;;
14-ott-99;5.00;-2;;;
14-ott-99;6.00;-7;;;
14-ott-99;7.00;-4;;;
14-ott-99;8.00;6;;;
14-ott-99;9.00;19;;;
14-ott-99;10.00;31;;;
14-ott-99;11.00;41;;;
14-ott-99;12.00;46;;;
14-ott-99;13.00;44;;;
14-ott-99;14.00;36;;;
14-ott-99;15.00;22;;;
14-ott-99;16.00;5;;;
14-ott-99;17.00;-8;;;
14-ott-99;18.00;-16;;;
14-ott-99;19.00;-20;;;
14-ott-99;20.00;-16;;;
14-ott-99;21.00;-8;;;
14-ott-99;22.00;7;;;
14-ott-99;23.00;17;;;
14-ott-99;0.00;23;;;
15-ott-99;1.00;27;;;
15-ott-99;2.00;27;;;
15-ott-99;3.00;18;;;
15-ott-99;4.00;11;;;
15-ott-99;5.00;5;;;
15-ott-99;6.00;4;;;
15-ott-99;7.00;7;;;
15-ott-99;8.00;11;;;
15-ott-99;9.00;20;;;
15-ott-99;10.00;30;;;
15-ott-99;11.00;39;;;
15-ott-99;12.00;43;;;
15-ott-99;13.00;44;;;
15-ott-99;14.00;41;;;
15-ott-99;15.00;31;;;
15-ott-99;16.00;18;;;
15-ott-99;17.00;5;;;
15-ott-99;18.00;-4;;;
15-ott-99;19.00;-9;;;
15-ott-99;20.00;-9;;;
15-ott-99;21.00;-4;;;
15-ott-99;22.00;5;;;
15-ott-99;23.00;16;;;
15-ott-99;0.00;23;;;
16-ott-99;1.00;28;;;
16-ott-99;2.00;29;;;
16-ott-99;3.00;30;;;
16-ott-99;4.00;27;;;
16-ott-99;5.00;23;;;
16-ott-99;6.00;21;;;
16-ott-99;7.00;20;;;
16-ott-99;8.00;23;;;
16-ott-99;9.00;28;;;
16-ott-99;10.00;35;;;
16-ott-99;11.00;40;;;
16-ott-99;12.00;43;;;
16-ott-99;13.00;43;;;
16-ott-99;14.00;40;;;
16-ott-99;15.00;33;;;
16-ott-99;16.00;24;;;
16-ott-99;17.00;11;;;
16-ott-99;18.00;4;;;
16-ott-99;19.00;-4;;;
16-ott-99;20.00;-8;;;
16-ott-99;21.00;-8;;;
16-ott-99;22.00;-5;;;
16-ott-99;23.00;1;;;
16-ott-99;0.00;9;;;
17-ott-99;1.00;16;;;
17-ott-99;2.00;23;;;
17-ott-99;3.00;27;;;
17-ott-99;4.00;28;;;
17-ott-99;5.00;31;;;
17-ott-99;6.00;31;;;
17-ott-99;7.00;31;;;
17-ott-99;8.00;32;;;
17-ott-99;9.00;32;;;
17-ott-99;10.00;35;;;
17-ott-99;11.00;36;;;
17-ott-99;12.00;39;;;
17-ott-99;13.00;39;;;
17-ott-99;14.00;36;;;
17-ott-99;15.00;31;;;
17-ott-99;16.00;23;;;
17-ott-99;17.00;16;;;
17-ott-99;18.00;11;;;
17-ott-99;19.00;8;;;
17-ott-99;20.00;6;;;
17-ott-99;21.00;6;;;
17-ott-99;22.00;5;;;
17-ott-99;23.00;4;;;
17-ott-99;0.00;5;;;
18-ott-99;1.00;8;;;
18-ott-99;2.00;12;;;
18-ott-99;3.00;19;;;
18-ott-99;4.00;26;;;
18-ott-99;5.00;31;;;
18-ott-99;6.00;38;;;
18-ott-99;7.00;41;;;
18-ott-99;8.00;42;;;
18-ott-99;9.00;40;;;
18-ott-99;10.00;39;;;
18-ott-99;11.00;35;;;
18-ott-99;12.00;28;;;
18-ott-99;13.00;25;;;
18-ott-99;14.00;23;;;
18-ott-99;15.00;25;;;
18-ott-99;16.00;27;;;
18-ott-99;17.00;29;;;
18-ott-99;18.00;31;;;
18-ott-99;19.00;31;;;
18-ott-99;20.00;27;;;
18-ott-99;21.00;23;;;
18-ott-99;22.00;19;;;
18-ott-99;23.00;14;;;
18-ott-99;0.00;11;;;
19-ott-99;1.00;12;;;
19-ott-99;2.00;16;;;
19-ott-99;3.00;23;;;
19-ott-99;4.00;32;;;
19-ott-99;5.00;43;;;
19-ott-99;6.00;52;;;
19-ott-99;7.00;58;;;
19-ott-99;8.00;59;;;
19-ott-99;9.00;54;;;
19-ott-99;10.00;43;;;
19-ott-99;11.00;30;;;
19-ott-99;12.00;19;;;
19-ott-99;13.00;11;;;
19-ott-99;14.00;6;;;
19-ott-99;15.00;8;;;
19-ott-99;16.00;17;;;
19-ott-99;17.00;27;;;
19-ott-99;18.00;38;;;
19-ott-99;19.00;43;;;
19-ott-99;20.00;43;;;
19-ott-99;21.00;36;;;
19-ott-99;22.00;27;;;
19-ott-99;23.00;16;;;
19-ott-99;0.00;6;;;
20-ott-99;1.00;1;;;
20-ott-99;2.00;0;;;
20-ott-99;3.00;7;;;
20-ott-99;4.00;17;;;
20-ott-99;5.00;31;;;
20-ott-99;6.00;43;;;
20-ott-99;7.00;52;;;
20-ott-99;8.00;57;;;
20-ott-99;9.00;56;;;
20-ott-99;10.00;48;;;
20-ott-99;11.00;32;;;
20-ott-99;12.00;15;;;
20-ott-99;13.00;7;;;
20-ott-99;14.00;1;;;
20-ott-99;15.00;4;;;
20-ott-99;16.00;12;;;
20-ott-99;17.00;28;;;
20-ott-99;18.00;40;;;
20-ott-99;19.00;51;;;
20-ott-99;20.00;55;;;
20-ott-99;21.00;53;;;
20-ott-99;22.00;44;;;
20-ott-99;23.00;30;;;
20-ott-99;0.00;16;;;
21-ott-99;1.00;7;;;
21-ott-99;2.00;2;;;
21-ott-99;3.00;8;;;
21-ott-99;4.00;18;;;
21-ott-99;5.00;32;;;
21-ott-99;6.00;48;;;
21-ott-99;7.00;62;;;
21-ott-99;8.00;73;;;
21-ott-99;9.00;77;;;
21-ott-99;10.00;78;;;
21-ott-99;11.00;72;;;
21-ott-99;12.00;60;;;
21-ott-99;13.00;48;;;
21-ott-99;14.00;38;;;
21-ott-99;15.00;36;;;
21-ott-99;16.00;43;;;
21-ott-99;17.00;59;;;
21-ott-99;18.00;80;;;
21-ott-99;19.00;95;;;
21-ott-99;20.00;100;;;
21-ott-99;21.00;100;;;
21-ott-99;22.00;87;;;
21-ott-99;23.00;70;;;
21-ott-99;0.00;51;;;
22-ott-99;1.00;28;;;
22-ott-99;2.00;11;;;
22-ott-99;3.00;2;;;
22-ott-99;4.00;5;;;
22-ott-99;5.00;18;;;
22-ott-99;6.00;31;;;
22-ott-99;7.00;48;;;
22-ott-99;8.00;59;;;
22-ott-99;9.00;68;;;
22-ott-99;10.00;69;;;
22-ott-99;11.00;61;;;
22-ott-99;12.00;46;;;
22-ott-99;13.00;32;;;
22-ott-99;14.00;22;;;
22-ott-99;15.00;16;;;
22-ott-99;16.00;19;;;
22-ott-99;17.00;33;;;
22-ott-99;18.00;48;;;
22-ott-99;19.00;63;;;
22-ott-99;20.00;76;;;
22-ott-99;21.00;79;;;
22-ott-99;22.00;72;;;
22-ott-99;23.00;54;;;
22-ott-99;0.00;33;;;
23-ott-99;1.00;12;;;
23-ott-99;2.00;-6;;;
23-ott-99;3.00;-17;;;
23-ott-99;4.00;-19;;;
23-ott-99;5.00;-5;;;
23-ott-99;6.00;17;;;
23-ott-99;7.00;43;;;
23-ott-99;8.00;63;;;
23-ott-99;9.00;82;;;
23-ott-99;10.00;96;;;
23-ott-99;11.00;100;;;
23-ott-99;12.00;91;;;
23-ott-99;13.00;76;;;
23-ott-99;14.00;59;;;
23-ott-99;15.00;43;;;
23-ott-99;16.00;35;;;
23-ott-99;17.00;35;;;
23-ott-99;18.00;47;;;
23-ott-99;19.00;65;;;
23-ott-99;20.00;77;;;
23-ott-99;21.00;89;;;
23-ott-99;22.00;94;;;
23-ott-99;23.00;80;;;
23-ott-99;0.00;59;;;
24-ott-99;1.00;36;;;
24-ott-99;2.00;21;;;
24-ott-99;3.00;4;;;
24-ott-99;4.00;-5;;;
24-ott-99;5.00;0;;;
24-ott-99;6.00;20;;;
24-ott-99;7.00;38;;;
24-ott-99;8.00;60;;;
24-ott-99;9.00;80;;;
24-ott-99;10.00;94;;;
24-ott-99;11.00;97;;;
24-ott-99;12.00;87;;;
24-ott-99;13.00;70;;;
24-ott-99;14.00;46;;;
24-ott-99;15.00;25;;;
24-ott-99;16.00;13;;;
24-ott-99;17.00;8;;;
24-ott-99;18.00;17;;;
24-ott-99;19.00;35;;;
24-ott-99;20.00;57;;;
24-ott-99;21.00;75;;;
24-ott-99;22.00;83;;;
24-ott-99;23.00;81;;;
24-ott-99;0.00;75;;;
25-ott-99;1.00;56;;;
25-ott-99;2.00;36;;;
25-ott-99;3.00;17;;;
25-ott-99;4.00;7;;;
25-ott-99;5.00;5;;;
25-ott-99;6.00;20;;;
25-ott-99;7.00;43;;;
25-ott-99;8.00;69;;;
25-ott-99;9.00;91;;;
25-ott-99;10.00;104;;;
25-ott-99;11.00;112;;;
25-ott-99;12.00;107;;;
25-ott-99;13.00;87;;;
25-ott-99;14.00;64;;;
25-ott-99;15.00;43;;;
25-ott-99;16.00;23;;;
25-ott-99;17.00;12;;;
25-ott-99;18.00;11;;;
25-ott-99;19.00;23;;;
25-ott-99;20.00;46;;;
25-ott-99;21.00;68;;;
25-ott-99;22.00;84;;;
25-ott-99;23.00;92;;;
25-ott-99;0.00;88;;;
26-ott-99;1.00;75;;;
26-ott-99;2.00;55;;;
26-ott-99;3.00;36;;;
26-ott-99;4.00;23;;;
26-ott-99;5.00;16;;;
26-ott-99;6.00;25;;;
26-ott-99;7.00;43;;;
26-ott-99;8.00;65;;;
26-ott-99;9.00;86;;;
26-ott-99;10.00;102;;;
26-ott-99;11.00;110;;;
26-ott-99;12.00;107;;;
26-ott-99;13.00;91;;;
26-ott-99;14.00;70;;;
26-ott-99;15.00;46;;;
26-ott-99;16.00;24;;;
26-ott-99;17.00;8;;;
26-ott-99;18.00;-1;;;
26-ott-99;19.00;6;;;
26-ott-99;20.00;24;;;
26-ott-99;21.00;44;;;
26-ott-99;22.00;61;;;
26-ott-99;23.00;73;;;
26-ott-99;0.00;76;;;
27-ott-99;1.00;71;;;
27-ott-99;2.00;55;;;
27-ott-99;3.00;36;;;
27-ott-99;4.00;20;;;
27-ott-99;5.00;14;;;
27-ott-99;6.00;14;;;
27-ott-99;7.00;27;;;
27-ott-99;8.00;46;;;
27-ott-99;9.00;64;;;
27-ott-99;10.00;79;;;
27-ott-99;11.00;88;;;
27-ott-99;12.00;90;;;
27-ott-99;13.00;80;;;
27-ott-99;14.00;63;;;
27-ott-99;15.00;40;;;
27-ott-99;16.00;19;;;
27-ott-99;17.00;1;;;
27-ott-99;18.00;-12;;;
27-ott-99;19.00;-15;;;
27-ott-99;20.00;-5;;;
27-ott-99;21.00;12;;;
27-ott-99;22.00;31;;;
27-ott-99;23.00;44;;;
27-ott-99;0.00;54;;;
28-ott-99;1.00;55;;;
28-ott-99;2.00;48;;;
28-ott-99;3.00;36;;;
28-ott-99;4.00;24;;;
28-ott-99;5.00;15;;;
28-ott-99;6.00;11;;;
28-ott-99;7.00;16;;;
28-ott-99;8.00;30;;;
28-ott-99;9.00;44;;;
28-ott-99;10.00;60;;;
28-ott-99;11.00;71;;;
28-ott-99;12.00;75;;;
28-ott-99;13.00;73;;;
28-ott-99;14.00;59;;;
28-ott-99;15.00;41;;;
28-ott-99;16.00;21;;;
28-ott-99;17.00;4;;;
28-ott-99;18.00;-12;;;
28-ott-99;19.00;-20;;;
28-ott-99;20.00;-21;;;
28-ott-99;21.00;-10;;;
28-ott-99;22.00;5;;;
28-ott-99;23.00;20;;;
28-ott-99;0.00;33;;;
29-ott-99;1.00;43;;;
29-ott-99;2.00;46;;;
29-ott-99;3.00;46;;;
29-ott-99;4.00;38;;;
29-ott-99;5.00;28;;;
29-ott-99;6.00;23;;;
29-ott-99;7.00;23;;;
29-ott-99;8.00;29;;;
29-ott-99;9.00;41;;;
29-ott-99;10.00;54;;;
29-ott-99;11.00;63;;;
29-ott-99;12.00;67;;;
29-ott-99;13.00;66;;;
29-ott-99;14.00;58;;;
29-ott-99;15.00;44;;;
29-ott-99;16.00;27;;;
29-ott-99;17.00;11;;;
29-ott-99;18.00;-4;;;
29-ott-99;19.00;-13;;;
29-ott-99;20.00;-17;;;
29-ott-99;21.00;-13;;;
29-ott-99;22.00;-5;;;
29-ott-99;23.00;8;;;
29-ott-99;0.00;20;;;
30-ott-99;1.00;32;;;
30-ott-99;2.00;41;;;
30-ott-99;3.00;44;;;
30-ott-99;4.00;42;;;
30-ott-99;5.00;36;;;
30-ott-99;6.00;33;;;
30-ott-99;7.00;31;;;
30-ott-99;8.00;31;;;
30-ott-99;9.00;36;;;
30-ott-99;10.00;43;;;
30-ott-99;11.00;48;;;
30-ott-99;12.00;52;;;
30-ott-99;13.00;51;;;
30-ott-99;14.00;47;;;
30-ott-99;15.00;39;;;
30-ott-99;16.00;29;;;
30-ott-99;17.00;20;;;
30-ott-99;18.00;11;;;
30-ott-99;19.00;1;;;
30-ott-99;20.00;-4;;;
30-ott-99;21.00;-5;;;
30-ott-99;22.00;-1;;;
30-ott-99;23.00;6;;;
30-ott-99;0.00;16;;;
31-ott-99;1.00;26;;;
31-ott-99;2.00;38;;;
31-ott-99;3.00;48;;;
31-ott-99;4.00;52;;;
31-ott-99;5.00;52;;;
31-ott-99;6.00;51;;;
31-ott-99;7.00;48;;;
31-ott-99;8.00;44;;;
31-ott-99;9.00;39;;;
31-ott-99;10.00;38;;;
31-ott-99;11.00;39;;;
31-ott-99;12.00;39;;;
31-ott-99;13.00;38;;;
31-ott-99;14.00;36;;;
31-ott-99;15.00;32;;;
31-ott-99;16.00;31;;;
31-ott-99;17.00;28;;;
31-ott-99;18.00;25;;;
31-ott-99;19.00;23;;;
31-ott-99;20.00;15;;;
31-ott-99;21.00;8;;;
31-ott-99;22.00;3;;;
31-ott-99;23.00;-1;;;
31-ott-99;0.00;0;;;
1-nov-99;1.00;8;;;
1-nov-99;2.00;20;;;
1-nov-99;3.00;31;;;
1-nov-99;4.00;41;;;
1-nov-99;5.00;48;;;
1-nov-99;6.00;51;;;
1-nov-99;7.00;49;;;
1-nov-99;8.00;43;;;
1-nov-99;9.00;36;;;
1-nov-99;10.00;28;;;
1-nov-99;11.00;22;;;
1-nov-99;12.00;16;;;
1-nov-99;13.00;14;;;
1-nov-99;14.00;14;;;
1-nov-99;15.00;16;;;
1-nov-99;16.00;23;;;
1-nov-99;17.00;27;;;
1-nov-99;18.00;31;;;
1-nov-99;19.00;31;;;
1-nov-99;20.00;27;;;
1-nov-99;21.00;19;;;
1-nov-99;22.00;9;;;
1-nov-99;23.00;0;;;
1-nov-99;0.00;-5;;;
2-nov-99;1.00;-4;;;
2-nov-99;2.00;3;;;
2-nov-99;3.00;14;;;
2-nov-99;4.00;27;;;
2-nov-99;5.00;39;;;
2-nov-99;6.00;48;;;
2-nov-99;7.00;52;;;
2-nov-99;8.00;51;;;
2-nov-99;9.00;44;;;
2-nov-99;10.00;32;;;
2-nov-99;11.00;23;;;
2-nov-99;12.00;14;;;
2-nov-99;13.00;9;;;
2-nov-99;14.00;7;;;
2-nov-99;15.00;9;;;
2-nov-99;16.00;16;;;
2-nov-99;17.00;27;;;
2-nov-99;18.00;36;;;
2-nov-99;19.00;39;;;
2-nov-99;20.00;40;;;
2-nov-99;21.00;33;;;
2-nov-99;22.00;23;;;
2-nov-99;23.00;9;;;
2-nov-99;0.00;-4;;;
3-nov-99;1.00;-9;;;
3-nov-99;2.00;-8;;;
3-nov-99;3.00;2;;;
3-nov-99;4.00;16;;;
3-nov-99;5.00;31;;;
3-nov-99;6.00;44;;;
3-nov-99;7.00;54;;;
3-nov-99;8.00;57;;;
3-nov-99;9.00;55;;;
3-nov-99;10.00;44;;;
3-nov-99;11.00;30;;;
3-nov-99;12.00;15;;;
3-nov-99;13.00;4;;;
3-nov-99;14.00;-4;;;
3-nov-99;15.00;-5;;;
3-nov-99;16.00;3;;;
3-nov-99;17.00;16;;;
3-nov-99;18.00;29;;;
3-nov-99;19.00;39;;;
3-nov-99;20.00;44;;;
3-nov-99;21.00;43;;;
3-nov-99;22.00;33;;;
3-nov-99;23.00;19;;;
3-nov-99;0.00;4;;;
4-nov-99;1.00;-7;;;
4-nov-99;2.00;-8;;;
4-nov-99;3.00;-4;;;
4-nov-99;4.00;8;;;
4-nov-99;5.00;23;;;
4-nov-99;6.00;40;;;
4-nov-99;7.00;55;;;
4-nov-99;8.00;65;;;
4-nov-99;9.00;68;;;
4-nov-99;10.00;63;;;
4-nov-99;11.00;48;;;
4-nov-99;12.00;30;;;
4-nov-99;13.00;14;;;
4-nov-99;14.00;3;;;
4-nov-99;15.00;-3;;;
4-nov-99;16.00;-1;;;
4-nov-99;17.00;11;;;
4-nov-99;18.00;25;;;
4-nov-99;19.00;39;;;
4-nov-99;20.00;49;;;
4-nov-99;21.00;52;;;
4-nov-99;22.00;48;;;
4-nov-99;23.00;35;;;
4-nov-99;0.00;19;;;
5-nov-99;1.00;3;;;
5-nov-99;2.00;-8;;;
5-nov-99;3.00;-9;;;
5-nov-99;4.00;-1;;;
5-nov-99;5.00;16;;;
5-nov-99;6.00;36;;;
5-nov-99;7.00;56;;;
5-nov-99;8.00;71;;;
5-nov-99;9.00;76;;;
5-nov-99;10.00;75;;;
5-nov-99;11.00;63;;;
5-nov-99;12.00;43;;;
5-nov-99;13.00;24;;;
5-nov-99;14.00;8;;;
5-nov-99;15.00;-4;;;
5-nov-99;16.00;-8;;;
5-nov-99;17.00;-1;;;
5-nov-99;18.00;12;;;
5-nov-99;19.00;30;;;
5-nov-99;20.00;43;;;
5-nov-99;21.00;48;;;
5-nov-99;22.00;48;;;
5-nov-99;23.00;38;;;
5-nov-99;0.00;22;;;
6-nov-99;1.00;8;;;
6-nov-99;2.00;-4;;;
6-nov-99;3.00;-8;;;
6-nov-99;4.00;-5;;;
6-nov-99;5.00;11;;;
6-nov-99;6.00;31;;;
6-nov-99;7.00;51;;;
6-nov-99;8.00;68;;;
6-nov-99;9.00;76;;;
6-nov-99;10.00;79;;;
6-nov-99;11.00;72;;;
6-nov-99;12.00;55;;;
6-nov-99;13.00;36;;;
6-nov-99;14.00;16;;;
6-nov-99;15.00;0;;;
6-nov-99;16.00;-7;;;
6-nov-99;17.00;-2;;;
6-nov-99;18.00;11;;;
6-nov-99;19.00;31;;;
6-nov-99;20.00;52;;;
6-nov-99;21.00;64;;;
6-nov-99;22.00;75;;;
6-nov-99;23.00;80;;;
6-nov-99;0.00;77;;;
7-nov-99;1.00;65;;;
7-nov-99;2.00;60;;;
7-nov-99;3.00;54;;;
7-nov-99;4.00;48;;;
7-nov-99;5.00;55;;;
7-nov-99;6.00;72;;;
7-nov-99;7.00;84;;;
7-nov-99;8.00;97;;;
7-nov-99;9.00;112;;;
7-nov-99;10.00;116;;;
7-nov-99;11.00;107;;;
7-nov-99;12.00;84;;;
7-nov-99;13.00;62;;;
7-nov-99;14.00;33;;;
7-nov-99;15.00;7;;;
7-nov-99;16.00;-10;;;
7-nov-99;17.00;-19;;;
7-nov-99;18.00;-12;;;
7-nov-99;19.00;11;;;
7-nov-99;20.00;36;;;
7-nov-99;21.00;57;;;
7-nov-99;22.00;72;;;
7-nov-99;23.00;78;;;
7-nov-99;0.00;78;;;
8-nov-99;1.00;68;;;
