Data;Ora solare;Livello Punta Salute (cm)
13-feb-93;3.00;16
13-feb-93;4.00;9
13-feb-93;5.00;1
13-feb-93;6.00;-8
13-feb-93;7.00;-16
13-feb-93;8.00;-25
13-feb-93;9.00;-31
13-feb-93;10.00;-33
13-feb-93;11.00;-33
13-feb-93;12.00;-30
13-feb-93;13.00;-25
13-feb-93;14.00;-22
13-feb-93;15.00;-21
13-feb-93;16.00;-18
13-feb-93;17.00;-16
13-feb-93;18.00;-15
13-feb-93;19.00;-12
13-feb-93;20.00;-10
13-feb-93;21.00;-8
13-feb-93;22.00;-5
13-feb-93;23.00;-1
14-feb-93;0.00;4
14-feb-93;1.00;9
14-feb-93;2.00;14
14-feb-93;3.00;16
14-feb-93;4.00;17
14-feb-93;5.00;12
14-feb-93;6.00;4
14-feb-93;7.00;-7
14-feb-93;8.00;-20
14-feb-93;9.00;-30
14-feb-93;10.00;-39
14-feb-93;11.00;-44
14-feb-93;12.00;-44
14-feb-93;13.00;-40
14-feb-93;14.00;-36
14-feb-93;15.00;-31
14-feb-93;16.00;-25
14-feb-93;17.00;-20
14-feb-93;18.00;-15
14-feb-93;19.00;-9
14-feb-93;20.00;-7
14-feb-93;21.00;-2
14-feb-93;22.00;1
14-feb-93;23.00;4
15-feb-93;0.00;4
15-feb-93;1.00;4
15-feb-93;2.00;8
15-feb-93;3.00;11
15-feb-93;4.00;11
15-feb-93;5.00;11
15-feb-93;6.00;8
15-feb-93;7.00;3
15-feb-93;8.00;-5
15-feb-93;9.00;-13
15-feb-93;10.00;-20
15-feb-93;11.00;-28
15-feb-93;12.00;-34
15-feb-93;13.00;-37
15-feb-93;14.00;-37
15-feb-93;15.00;-37
15-feb-93;16.00;-31
15-feb-93;17.00;-21
15-feb-93;18.00;-12
15-feb-93;19.00;-4
15-feb-93;20.00;4
15-feb-93;21.00;8
15-feb-93;22.00;9
15-feb-93;23.00;8
16-feb-93;0.00;4
16-feb-93;1.00;-1
16-feb-93;2.00;-4
16-feb-93;3.00;-4
16-feb-93;4.00;-1
16-feb-93;5.00;4
16-feb-93;6.00;7
16-feb-93;7.00;8
16-feb-93;8.00;8
16-feb-93;9.00;4
16-feb-93;10.00;-8
16-feb-93;11.00;-20
16-feb-93;12.00;-33
16-feb-93;13.00;-44
16-feb-93;14.00;-49
16-feb-93;15.00;-49
16-feb-93;16.00;-41
16-feb-93;17.00;-31
16-feb-93;18.00;-17
16-feb-93;19.00;-3
16-feb-93;20.00;10
16-feb-93;21.00;19
16-feb-93;22.00;22
16-feb-93;23.00;17
17-feb-93;0.00;8
17-feb-93;1.00;-4
17-feb-93;2.00;-10
17-feb-93;3.00;-13
17-feb-93;4.00;-10
17-feb-93;5.00;-2
17-feb-93;6.00;11
17-feb-93;7.00;19
17-feb-93;8.00;20
17-feb-93;9.00;15
17-feb-93;10.00;6
17-feb-93;11.00;-8
17-feb-93;12.00;-26
17-feb-93;13.00;-40
17-feb-93;14.00;-53
17-feb-93;15.00;-60
17-feb-93;16.00;-56
17-feb-93;17.00;-40
17-feb-93;18.00;-20
17-feb-93;19.00;0
17-feb-93;20.00;16
17-feb-93;21.00;27
17-feb-93;22.00;28
17-feb-93;23.00;22
18-feb-93;0.00;11
18-feb-93;1.00;-1
18-feb-93;2.00;-12
18-feb-93;3.00;-16
18-feb-93;4.00;-12
18-feb-93;5.00;-2
18-feb-93;6.00;9
18-feb-93;7.00;20
18-feb-93;8.00;23
18-feb-93;9.00;20
18-feb-93;10.00;9
18-feb-93;11.00;-8
18-feb-93;12.00;-28
18-feb-93;13.00;-47
18-feb-93;14.00;-61
18-feb-93;15.00;-68
18-feb-93;16.00;-61
18-feb-93;17.00;-45
18-feb-93;18.00;-25
18-feb-93;19.00;-7
18-feb-93;20.00;8
18-feb-93;21.00;21
18-feb-93;22.00;27
18-feb-93;23.00;27
19-feb-93;0.00;19
19-feb-93;1.00;7
19-feb-93;2.00;-4
19-feb-93;3.00;-10
19-feb-93;4.00;-10
19-feb-93;5.00;-5
19-feb-93;6.00;6
19-feb-93;7.00;19
19-feb-93;8.00;28
19-feb-93;9.00;31
19-feb-93;10.00;28
19-feb-93;11.00;17
19-feb-93;12.00;2
19-feb-93;13.00;-16
19-feb-93;14.00;-32
19-feb-93;15.00;-42
19-feb-93;16.00;-48
19-feb-93;17.00;-40
19-feb-93;18.00;-23
19-feb-93;19.00;-1
19-feb-93;20.00;22
19-feb-93;21.00;39
19-feb-93;22.00;48
19-feb-93;23.00;55
20-feb-93;0.00;52
20-feb-93;1.00;36
20-feb-93;2.00;19
20-feb-93;3.00;4
20-feb-93;4.00;-5
20-feb-93;5.00;-8
20-feb-93;6.00;-5
20-feb-93;7.00;5
20-feb-93;8.00;16
20-feb-93;9.00;23
20-feb-93;10.00;26
20-feb-93;11.00;20
20-feb-93;12.00;4
20-feb-93;13.00;-16
20-feb-93;14.00;-33
20-feb-93;15.00;-50
20-feb-93;16.00;-56
20-feb-93;17.00;-48
20-feb-93;18.00;-30
20-feb-93;19.00;-8
20-feb-93;20.00;16
20-feb-93;21.00;36
20-feb-93;22.00;48
20-feb-93;23.00;55
21-feb-93;0.00;52
21-feb-93;1.00;38
21-feb-93;2.00;20
21-feb-93;3.00;3
21-feb-93;4.00;-10
21-feb-93;5.00;-16
21-feb-93;6.00;-13
21-feb-93;7.00;4
21-feb-93;8.00;20
21-feb-93;9.00;35
21-feb-93;10.00;47
21-feb-93;11.00;48
21-feb-93;12.00;37
21-feb-93;13.00;20
21-feb-93;14.00;1
21-feb-93;15.00;-13
21-feb-93;16.00;-24
21-feb-93;17.00;-23
21-feb-93;18.00;-12
21-feb-93;19.00;8
21-feb-93;20.00;30
21-feb-93;21.00;49
21-feb-93;22.00;63
21-feb-93;23.00;65
22-feb-93;0.00;52
22-feb-93;1.00;35
22-feb-93;2.00;15
22-feb-93;3.00;-5
22-feb-93;4.00;-16
22-feb-93;5.00;-20
22-feb-93;6.00;-15
22-feb-93;7.00;-2
22-feb-93;8.00;18
22-feb-93;9.00;36
22-feb-93;10.00;48
22-feb-93;11.00;55
22-feb-93;12.00;49
22-feb-93;13.00;32
22-feb-93;14.00;11
22-feb-93;15.00;-9
22-feb-93;16.00;-26
22-feb-93;17.00;-37
22-feb-93;18.00;-34
22-feb-93;19.00;-21
22-feb-93;20.00;-1
22-feb-93;21.00;14
22-feb-93;22.00;23
22-feb-93;23.00;32
23-feb-93;0.00;36
23-feb-93;1.00;31
23-feb-93;2.00;16
23-feb-93;3.00;1
23-feb-93;4.00;-12
23-feb-93;5.00;-18
23-feb-93;6.00;-16
23-feb-93;7.00;-5
23-feb-93;8.00;11
23-feb-93;9.00;28
23-feb-93;10.00;43
23-feb-93;11.00;49
23-feb-93;12.00;44
23-feb-93;13.00;28
23-feb-93;14.00;8
23-feb-93;15.00;-11
23-feb-93;16.00;-26
23-feb-93;17.00;-36
23-feb-93;18.00;-34
23-feb-93;19.00;-23
23-feb-93;20.00;-5
23-feb-93;21.00;15
23-feb-93;22.00;31
23-feb-93;23.00;41
24-feb-93;0.00;46
24-feb-93;1.00;43
24-feb-93;2.00;32
24-feb-93;3.00;16
24-feb-93;4.00;2
24-feb-93;5.00;-8
24-feb-93;6.00;-10
24-feb-93;7.00;-5
24-feb-93;8.00;7
24-feb-93;9.00;20
24-feb-93;10.00;31
24-feb-93;11.00;38
24-feb-93;12.00;35
24-feb-93;13.00;23
24-feb-93;14.00;6
24-feb-93;15.00;-13
24-feb-93;16.00;-29
24-feb-93;17.00;-39
24-feb-93;18.00;-39
24-feb-93;19.00;-28
24-feb-93;20.00;-12
24-feb-93;21.00;6
24-feb-93;22.00;20
24-feb-93;23.00;31
25-feb-93;0.00;39
25-feb-93;1.00;43
25-feb-93;2.00;39
25-feb-93;3.00;27
25-feb-93;4.00;12
25-feb-93;5.00;-2
25-feb-93;6.00;-15
25-feb-93;7.00;-21
25-feb-93;8.00;-17
25-feb-93;9.00;-5
25-feb-93;10.00;8
25-feb-93;11.00;22
25-feb-93;12.00;27
25-feb-93;13.00;24
25-feb-93;14.00;14
25-feb-93;15.00;-1
25-feb-93;16.00;-17
25-feb-93;17.00;-29
25-feb-93;18.00;-33
25-feb-93;19.00;-28
25-feb-93;20.00;-14
25-feb-93;21.00;6
25-feb-93;22.00;25
25-feb-93;23.00;41
26-feb-93;0.00;54
26-feb-93;1.00;57
26-feb-93;2.00;51
26-feb-93;3.00;36
26-feb-93;4.00;18
26-feb-93;5.00;0
26-feb-93;6.00;-15
26-feb-93;7.00;-23
26-feb-93;8.00;-21
26-feb-93;9.00;-12
26-feb-93;10.00;2
26-feb-93;11.00;16
26-feb-93;12.00;23
26-feb-93;13.00;25
26-feb-93;14.00;23
26-feb-93;15.00;12
26-feb-93;16.00;-1
26-feb-93;17.00;-12
26-feb-93;18.00;-16
26-feb-93;19.00;-12
26-feb-93;20.00;0
26-feb-93;21.00;17
26-feb-93;22.00;35
26-feb-93;23.00;48
27-feb-93;0.00;57
27-feb-93;1.00;59
27-feb-93;2.00;55
27-feb-93;3.00;43
27-feb-93;4.00;25
27-feb-93;5.00;9
27-feb-93;6.00;-4
27-feb-93;7.00;-12
27-feb-93;8.00;-15
27-feb-93;9.00;-9
27-feb-93;10.00;1
27-feb-93;11.00;12
27-feb-93;12.00;23
27-feb-93;13.00;28
27-feb-93;14.00;28
27-feb-93;15.00;23
27-feb-93;16.00;12
27-feb-93;17.00;4
27-feb-93;18.00;0
27-feb-93;19.00;3
27-feb-93;20.00;12
27-feb-93;21.00;25
27-feb-93;22.00;37
27-feb-93;23.00;48
28-feb-93;0.00;54
28-feb-93;1.00;55
28-feb-93;2.00;50
28-feb-93;3.00;40
28-feb-93;4.00;27
28-feb-93;5.00;15
28-feb-93;6.00;4
28-feb-93;7.00;-4
28-feb-93;8.00;-7
28-feb-93;9.00;-5
28-feb-93;10.00;1
28-feb-93;11.00;11
28-feb-93;12.00;19
28-feb-93;13.00;23
28-feb-93;14.00;26
28-feb-93;15.00;25
28-feb-93;16.00;24
28-feb-93;17.00;22
28-feb-93;18.00;23
28-feb-93;19.00;23
28-feb-93;20.00;30
28-feb-93;21.00;38
28-feb-93;22.00;40
28-feb-93;23.00;43
1-mar-93;0.00;44
1-mar-93;1.00;44
1-mar-93;2.00;41
1-mar-93;3.00;38
1-mar-93;4.00;30
1-mar-93;5.00;20
1-mar-93;6.00;14
1-mar-93;7.00;8
1-mar-93;8.00;4
1-mar-93;9.00;3
1-mar-93;10.00;3
1-mar-93;11.00;1
1-mar-93;12.00;0
1-mar-93;13.00;7
1-mar-93;14.00;15
1-mar-93;15.00;20
1-mar-93;16.00;23
1-mar-93;17.00;31
1-mar-93;18.00;35
1-mar-93;19.00;32
1-mar-93;20.00;35
1-mar-93;21.00;34
1-mar-93;22.00;36
1-mar-93;23.00;48
2-mar-93;0.00;59
2-mar-93;1.00;65
2-mar-93;2.00;64
2-mar-93;3.00;55
2-mar-93;4.00;47
2-mar-93;5.00;36
2-mar-93;6.00;30
2-mar-93;7.00;24
2-mar-93;8.00;20
2-mar-93;9.00;17
2-mar-93;10.00;14
2-mar-93;11.00;8
2-mar-93;12.00;4
2-mar-93;13.00;3
2-mar-93;14.00;3
2-mar-93;15.00;1
2-mar-93;16.00;6
2-mar-93;17.00;11
2-mar-93;18.00;19
2-mar-93;19.00;28
2-mar-93;20.00;39
2-mar-93;21.00;46
2-mar-93;22.00;48
2-mar-93;23.00;44
3-mar-93;0.00;38
3-mar-93;1.00;31
3-mar-93;2.00;27
3-mar-93;3.00;28
3-mar-93;4.00;31
3-mar-93;5.00;39
3-mar-93;6.00;48
3-mar-93;7.00;51
3-mar-93;8.00;49
3-mar-93;9.00;39
3-mar-93;10.00;24
3-mar-93;11.00;7
3-mar-93;12.00;-8
3-mar-93;13.00;-20
3-mar-93;14.00;-24
3-mar-93;15.00;-17
3-mar-93;16.00;-4
3-mar-93;17.00;12
3-mar-93;18.00;28
3-mar-93;19.00;39
3-mar-93;20.00;46
3-mar-93;21.00;44
3-mar-93;22.00;38
3-mar-93;23.00;28
4-mar-93;0.00;20
4-mar-93;1.00;17
4-mar-93;2.00;19
4-mar-93;3.00;25
4-mar-93;4.00;35
4-mar-93;5.00;42
4-mar-93;6.00;48
4-mar-93;7.00;51
4-mar-93;8.00;47
4-mar-93;9.00;35
4-mar-93;10.00;20
4-mar-93;11.00;4
4-mar-93;12.00;-10
4-mar-93;13.00;-23
4-mar-93;14.00;-29
4-mar-93;15.00;-28
4-mar-93;16.00;-16
4-mar-93;17.00;0
4-mar-93;18.00;20
4-mar-93;19.00;39
4-mar-93;20.00;52
4-mar-93;21.00;55
4-mar-93;22.00;46
4-mar-93;23.00;35
5-mar-93;0.00;23
5-mar-93;1.00;12
5-mar-93;2.00;6
5-mar-93;3.00;8
5-mar-93;4.00;15
5-mar-93;5.00;25
5-mar-93;6.00;39
5-mar-93;7.00;46
5-mar-93;8.00;46
5-mar-93;9.00;36
5-mar-93;10.00;20
5-mar-93;11.00;3
5-mar-93;12.00;-16
5-mar-93;13.00;-33
5-mar-93;14.00;-45
5-mar-93;15.00;-50
5-mar-93;16.00;-41
5-mar-93;17.00;-25
5-mar-93;18.00;-4
5-mar-93;19.00;16
5-mar-93;20.00;35
5-mar-93;21.00;45
5-mar-93;22.00;47
5-mar-93;23.00;39
6-mar-93;0.00;25
6-mar-93;1.00;9
6-mar-93;2.00;-2
6-mar-93;3.00;-8
6-mar-93;4.00;-8
6-mar-93;5.00;4
6-mar-93;6.00;19
6-mar-93;7.00;32
6-mar-93;8.00;40
6-mar-93;9.00;43
6-mar-93;10.00;38
6-mar-93;11.00;24
6-mar-93;12.00;8
6-mar-93;13.00;-13
6-mar-93;14.00;-31
6-mar-93;15.00;-44
6-mar-93;16.00;-47
6-mar-93;17.00;-36
6-mar-93;18.00;-16
6-mar-93;19.00;8
6-mar-93;20.00;30
6-mar-93;21.00;46
6-mar-93;22.00;55
6-mar-93;23.00;54
7-mar-93;0.00;39
7-mar-93;1.00;20
7-mar-93;2.00;2
7-mar-93;3.00;-12
7-mar-93;4.00;-17
7-mar-93;5.00;-13
7-mar-93;6.00;1
7-mar-93;7.00;20
7-mar-93;8.00;36
7-mar-93;9.00;48
7-mar-93;10.00;52
7-mar-93;11.00;44
7-mar-93;12.00;28
7-mar-93;13.00;7
7-mar-93;14.00;-16
7-mar-93;15.00;-36
7-mar-93;16.00;-47
7-mar-93;17.00;-44
7-mar-93;18.00;-25
7-mar-93;19.00;-1
7-mar-93;20.00;27
7-mar-93;21.00;48
7-mar-93;22.00;62
7-mar-93;23.00;67
8-mar-93;0.00;56
8-mar-93;1.00;36
8-mar-93;2.00;16
8-mar-93;3.00;-2
8-mar-93;4.00;-15
8-mar-93;5.00;-18
8-mar-93;6.00;-10
8-mar-93;7.00;7
8-mar-93;8.00;24
8-mar-93;9.00;39
8-mar-93;10.00;49
8-mar-93;11.00;51
8-mar-93;12.00;40
8-mar-93;13.00;20
8-mar-93;14.00;-4
8-mar-93;15.00;-25
8-mar-93;16.00;-40
8-mar-93;17.00;-43
8-mar-93;18.00;-28
8-mar-93;19.00;-4
8-mar-93;20.00;24
8-mar-93;21.00;49
8-mar-93;22.00;68
8-mar-93;23.00;75
9-mar-93;0.00;72
9-mar-93;1.00;54
9-mar-93;2.00;31
9-mar-93;3.00;8
9-mar-93;4.00;-12
9-mar-93;5.00;-25
9-mar-93;6.00;-25
9-mar-93;7.00;-13
9-mar-93;8.00;7
9-mar-93;9.00;27
9-mar-93;10.00;41
9-mar-93;11.00;48
9-mar-93;12.00;43
9-mar-93;13.00;28
9-mar-93;14.00;8
9-mar-93;15.00;-12
9-mar-93;16.00;-28
9-mar-93;17.00;-34
9-mar-93;18.00;-27
9-mar-93;19.00;-8
9-mar-93;20.00;16
9-mar-93;21.00;40
9-mar-93;22.00;59
9-mar-93;23.00;70
10-mar-93;0.00;70
10-mar-93;1.00;57
10-mar-93;2.00;36
10-mar-93;3.00;11
10-mar-93;4.00;-11
10-mar-93;5.00;-28
10-mar-93;6.00;-36
10-mar-93;7.00;-30
10-mar-93;8.00;-13
10-mar-93;9.00;8
10-mar-93;10.00;25
10-mar-93;11.00;36
10-mar-93;12.00;39
10-mar-93;13.00;32
10-mar-93;14.00;17
10-mar-93;15.00;-1
10-mar-93;16.00;-16
10-mar-93;17.00;-25
10-mar-93;18.00;-25
10-mar-93;19.00;-12
10-mar-93;20.00;8
10-mar-93;21.00;30
10-mar-93;22.00;48
10-mar-93;23.00;60
11-mar-93;0.00;63
11-mar-93;1.00;55
11-mar-93;2.00;36
11-mar-93;3.00;15
11-mar-93;4.00;-7
11-mar-93;5.00;-25
11-mar-93;6.00;-37
11-mar-93;7.00;-40
11-mar-93;8.00;-28
11-mar-93;9.00;-12
11-mar-93;10.00;7
11-mar-93;11.00;20
11-mar-93;12.00;27
11-mar-93;13.00;27
11-mar-93;14.00;20
11-mar-93;15.00;6
11-mar-93;16.00;-8
11-mar-93;17.00;-18
11-mar-93;18.00;-23
11-mar-93;19.00;-16
11-mar-93;20.00;-1
11-mar-93;21.00;16
11-mar-93;22.00;33
11-mar-93;23.00;47
12-mar-93;0.00;52
12-mar-93;1.00;49
12-mar-93;2.00;36
12-mar-93;3.00;17
12-mar-93;4.00;-4
12-mar-93;5.00;-22
12-mar-93;6.00;-34
12-mar-93;7.00;-40
12-mar-93;8.00;-37
12-mar-93;9.00;-25
12-mar-93;10.00;-8
12-mar-93;11.00;7
12-mar-93;12.00;16
12-mar-93;13.00;19
12-mar-93;14.00;16
12-mar-93;15.00;8
12-mar-93;16.00;-1
12-mar-93;17.00;-8
12-mar-93;18.00;-13
12-mar-93;19.00;-12
12-mar-93;20.00;-2
12-mar-93;21.00;9
12-mar-93;22.00;22
12-mar-93;23.00;32
13-mar-93;0.00;39
13-mar-93;1.00;39
13-mar-93;2.00;31
13-mar-93;3.00;16
13-mar-93;4.00;-1
13-mar-93;5.00;-15
13-mar-93;6.00;-28
13-mar-93;7.00;-37
13-mar-93;8.00;-39
13-mar-93;9.00;-33
13-mar-93;10.00;-21
13-mar-93;11.00;-10
13-mar-93;12.00;-1
13-mar-93;13.00;3
13-mar-93;14.00;4
13-mar-93;15.00;4
13-mar-93;16.00;-1
13-mar-93;17.00;-7
13-mar-93;18.00;-8
13-mar-93;19.00;-8
13-mar-93;20.00;-2
13-mar-93;21.00;4
13-mar-93;22.00;11
13-mar-93;23.00;16
14-mar-93;0.00;20
14-mar-93;1.00;23
14-mar-93;2.00;20
14-mar-93;3.00;13
14-mar-93;4.00;3
14-mar-93;5.00;-9
14-mar-93;6.00;-21
14-mar-93;7.00;-29
14-mar-93;8.00;-34
14-mar-93;9.00;-34
14-mar-93;10.00;-29
14-mar-93;11.00;-21
14-mar-93;12.00;-13
14-mar-93;13.00;-8
14-mar-93;14.00;-4
14-mar-93;15.00;-2
14-mar-93;16.00;-2
14-mar-93;17.00;-2
14-mar-93;18.00;-1
14-mar-93;19.00;-1
14-mar-93;20.00;2
14-mar-93;21.00;4
14-mar-93;22.00;6
14-mar-93;23.00;8
15-mar-93;0.00;9
15-mar-93;1.00;11
15-mar-93;2.00;11
15-mar-93;3.00;9
15-mar-93;4.00;4
15-mar-93;5.00;-2
15-mar-93;6.00;-8
15-mar-93;7.00;-16
15-mar-93;8.00;-23
15-mar-93;9.00;-26
15-mar-93;10.00;-28
15-mar-93;11.00;-28
15-mar-93;12.00;-25
15-mar-93;13.00;-21
15-mar-93;14.00;-16
15-mar-93;15.00;-12
15-mar-93;16.00;-7
15-mar-93;17.00;-1
15-mar-93;18.00;4
15-mar-93;19.00;8
15-mar-93;20.00;11
15-mar-93;21.00;11
15-mar-93;22.00;8
15-mar-93;23.00;4
16-mar-93;0.00;0
16-mar-93;1.00;-1
16-mar-93;2.00;-1
16-mar-93;3.00;-1
16-mar-93;4.00;2
16-mar-93;5.00;3
16-mar-93;6.00;0
16-mar-93;7.00;-2
16-mar-93;8.00;-8
16-mar-93;9.00;-16
16-mar-93;10.00;-24
16-mar-93;11.00;-28
16-mar-93;12.00;-32
16-mar-93;13.00;-33
16-mar-93;14.00;-31
16-mar-93;15.00;-25
16-mar-93;16.00;-16
16-mar-93;17.00;-5
16-mar-93;18.00;4
16-mar-93;19.00;11
16-mar-93;20.00;15
16-mar-93;21.00;15
16-mar-93;22.00;9
16-mar-93;23.00;1
17-mar-93;0.00;-5
17-mar-93;1.00;-10
17-mar-93;2.00;-12
17-mar-93;3.00;-12
17-mar-93;4.00;-8
17-mar-93;5.00;-5
17-mar-93;6.00;-1
17-mar-93;7.00;2
17-mar-93;8.00;0
17-mar-93;9.00;-5
17-mar-93;10.00;-16
17-mar-93;11.00;-26
17-mar-93;12.00;-37
17-mar-93;13.00;-42
17-mar-93;14.00;-42
17-mar-93;15.00;-36
17-mar-93;16.00;-23
17-mar-93;17.00;-10
17-mar-93;18.00;3
17-mar-93;19.00;14
17-mar-93;20.00;19
17-mar-93;21.00;20
17-mar-93;22.00;14
17-mar-93;23.00;4
18-mar-93;0.00;-5
18-mar-93;1.00;-16
18-mar-93;2.00;-20
18-mar-93;3.00;-20
18-mar-93;4.00;-16
18-mar-93;5.00;-5
18-mar-93;6.00;4
18-mar-93;7.00;11
18-mar-93;8.00;11
18-mar-93;9.00;6
18-mar-93;10.00;-5
18-mar-93;11.00;-21
18-mar-93;12.00;-33
18-mar-93;13.00;-44
18-mar-93;14.00;-48
18-mar-93;15.00;-44
18-mar-93;16.00;-34
18-mar-93;17.00;-20
18-mar-93;18.00;-5
18-mar-93;19.00;9
18-mar-93;20.00;20
18-mar-93;21.00;27
18-mar-93;22.00;27
18-mar-93;23.00;17
19-mar-93;0.00;6
19-mar-93;1.00;-8
19-mar-93;2.00;-16
19-mar-93;3.00;-17
19-mar-93;4.00;-9
19-mar-93;5.00;0
19-mar-93;6.00;11
19-mar-93;7.00;20
19-mar-93;8.00;22
19-mar-93;9.00;17
19-mar-93;10.00;8
19-mar-93;11.00;-8
19-mar-93;12.00;-22
19-mar-93;13.00;-35
19-mar-93;14.00;-44
19-mar-93;15.00;-48
19-mar-93;16.00;-44
19-mar-93;17.00;-28
19-mar-93;18.00;-9
19-mar-93;19.00;8
19-mar-93;20.00;23
19-mar-93;21.00;33
19-mar-93;22.00;31
19-mar-93;23.00;22
20-mar-93;0.00;8
20-mar-93;1.00;-8
20-mar-93;2.00;-21
20-mar-93;3.00;-26
20-mar-93;4.00;-25
20-mar-93;5.00;-17
20-mar-93;6.00;-5
20-mar-93;7.00;7
20-mar-93;8.00;16
20-mar-93;9.00;20
20-mar-93;10.00;17
20-mar-93;11.00;4
20-mar-93;12.00;-13
20-mar-93;13.00;-33
20-mar-93;14.00;-47
20-mar-93;15.00;-52
20-mar-93;16.00;-44
20-mar-93;17.00;-29
20-mar-93;18.00;-10
20-mar-93;19.00;8
20-mar-93;20.00;24
20-mar-93;21.00;36
20-mar-93;22.00;38
20-mar-93;23.00;33
21-mar-93;0.00;19
21-mar-93;1.00;1
21-mar-93;2.00;-15
21-mar-93;3.00;-26
21-mar-93;4.00;-32
21-mar-93;5.00;-25
21-mar-93;6.00;-12
21-mar-93;7.00;6
21-mar-93;8.00;20
21-mar-93;9.00;27
21-mar-93;10.00;27
21-mar-93;11.00;17
21-mar-93;12.00;3
21-mar-93;13.00;-16
21-mar-93;14.00;-31
21-mar-93;15.00;-40
21-mar-93;16.00;-40
21-mar-93;17.00;-26
21-mar-93;18.00;-8
21-mar-93;19.00;13
21-mar-93;20.00;31
21-mar-93;21.00;43
21-mar-93;22.00;49
21-mar-93;23.00;47
22-mar-93;0.00;32
22-mar-93;1.00;14
22-mar-93;2.00;-7
22-mar-93;3.00;-24
22-mar-93;4.00;-33
22-mar-93;5.00;-34
22-mar-93;6.00;-23
22-mar-93;7.00;-6
22-mar-93;8.00;12
22-mar-93;9.00;25
22-mar-93;10.00;31
22-mar-93;11.00;27
22-mar-93;12.00;16
22-mar-93;13.00;-1
22-mar-93;14.00;-20
22-mar-93;15.00;-33
22-mar-93;16.00;-37
22-mar-93;17.00;-31
22-mar-93;18.00;-16
22-mar-93;19.00;5
22-mar-93;20.00;24
22-mar-93;21.00;40
22-mar-93;22.00;48
22-mar-93;23.00;48
23-mar-93;0.00;36
23-mar-93;1.00;16
23-mar-93;2.00;-5
23-mar-93;3.00;-25
23-mar-93;4.00;-39
23-mar-93;5.00;-42
23-mar-93;6.00;-33
23-mar-93;7.00;-16
23-mar-93;8.00;4
23-mar-93;9.00;20
23-mar-93;10.00;31
23-mar-93;11.00;33
23-mar-93;12.00;25
23-mar-93;13.00;11
23-mar-93;14.00;-8
23-mar-93;15.00;-25
23-mar-93;16.00;-34
23-mar-93;17.00;-33
23-mar-93;18.00;-20
23-mar-93;19.00;-1
23-mar-93;20.00;19
23-mar-93;21.00;35
23-mar-93;22.00;44
23-mar-93;23.00;46
24-mar-93;0.00;36
24-mar-93;1.00;20
24-mar-93;2.00;-2
24-mar-93;3.00;-24
24-mar-93;4.00;-40
24-mar-93;5.00;-47
24-mar-93;6.00;-41
24-mar-93;7.00;-25
24-mar-93;8.00;-4
24-mar-93;9.00;16
24-mar-93;10.00;30
24-mar-93;11.00;36
24-mar-93;12.00;34
24-mar-93;13.00;23
24-mar-93;14.00;4
24-mar-93;15.00;-15
24-mar-93;16.00;-26
24-mar-93;17.00;-29
24-mar-93;18.00;-21
24-mar-93;19.00;-8
24-mar-93;20.00;11
24-mar-93;21.00;27
24-mar-93;22.00;39
24-mar-93;23.00;44
25-mar-93;0.00;41
25-mar-93;1.00;27
25-mar-93;2.00;8
25-mar-93;3.00;-11
25-mar-93;4.00;-26
25-mar-93;5.00;-34
25-mar-93;6.00;-34
25-mar-93;7.00;-25
25-mar-93;8.00;-9
25-mar-93;9.00;11
25-mar-93;10.00;25
25-mar-93;11.00;36
25-mar-93;12.00;39
25-mar-93;13.00;35
25-mar-93;14.00;20
25-mar-93;15.00;3
25-mar-93;16.00;-16
25-mar-93;17.00;-24
25-mar-93;18.00;-21
25-mar-93;19.00;-7
25-mar-93;20.00;11
25-mar-93;21.00;28
25-mar-93;22.00;41
25-mar-93;23.00;48
26-mar-93;0.00;48
26-mar-93;1.00;35
26-mar-93;2.00;17
26-mar-93;3.00;-1
26-mar-93;4.00;-21
26-mar-93;5.00;-36
26-mar-93;6.00;-44
26-mar-93;7.00;-40
26-mar-93;8.00;-25
26-mar-93;9.00;-5
26-mar-93;10.00;13
26-mar-93;11.00;27
26-mar-93;12.00;36
26-mar-93;13.00;39
26-mar-93;14.00;31
26-mar-93;15.00;16
26-mar-93;16.00;4
26-mar-93;17.00;-7
26-mar-93;18.00;-12
26-mar-93;19.00;-7
26-mar-93;20.00;7
26-mar-93;21.00;23
26-mar-93;22.00;34
26-mar-93;23.00;41
27-mar-93;0.00;43
27-mar-93;1.00;35
27-mar-93;2.00;19
27-mar-93;3.00;2
27-mar-93;4.00;-16
27-mar-93;5.00;-32
27-mar-93;6.00;-40
27-mar-93;7.00;-41
27-mar-93;8.00;-34
27-mar-93;9.00;-17
27-mar-93;10.00;0
27-mar-93;11.00;16
27-mar-93;12.00;25
27-mar-93;13.00;27
27-mar-93;14.00;24
27-mar-93;15.00;14
27-mar-93;16.00;1
27-mar-93;17.00;-8
27-mar-93;18.00;-9
27-mar-93;19.00;-4
27-mar-93;20.00;7
27-mar-93;21.00;16
27-mar-93;22.00;24
27-mar-93;23.00;30
28-mar-93;0.00;31
28-mar-93;1.00;23
28-mar-93;2.00;11
28-mar-93;3.00;-1
28-mar-93;4.00;-13
28-mar-93;5.00;-21
28-mar-93;6.00;-25
28-mar-93;7.00;-25
28-mar-93;8.00;-20
28-mar-93;9.00;-12
28-mar-93;10.00;-4
