Data;Ora solare;Livello Punta Salute (cm);;;
30-set-00;7.00;18;;;
30-set-00;8.00;36;;;
30-set-00;9.00;57;;;
30-set-00;10.00;75;;;
30-set-00;11.00;89;;;
30-set-00;12.00;99;;;
30-set-00;13.00;96;;;
30-set-00;14.00;84;;;
30-set-00;15.00;68;;;
30-set-00;16.00;51;;;
30-set-00;17.00;43;;;
30-set-00;18.00;43;;;
30-set-00;19.00;48;;;
30-set-00;20.00;60;;;
30-set-00;21.00;75;;;
30-set-00;22.00;83;;;
30-set-00;23.00;84;;;
1-ott-00;0.00;80;;;
1-ott-00;1.00;72;;;
1-ott-00;2.00;57;;;
1-ott-00;3.00;42;;;
1-ott-00;4.00;28;;;
1-ott-00;5.00;16;;;
1-ott-00;6.00;9;;;
1-ott-00;7.00;14;;;
1-ott-00;8.00;23;;;
1-ott-00;9.00;41;;;
1-ott-00;10.00;59;;;
1-ott-00;11.00;75;;;
1-ott-00;12.00;87;;;
1-ott-00;13.00;92;;;
1-ott-00;14.00;95;;;
1-ott-00;15.00;84;;;
1-ott-00;16.00;72;;;
1-ott-00;17.00;62;;;
1-ott-00;18.00;54;;;
1-ott-00;19.00;46;;;
1-ott-00;20.00;43;;;
1-ott-00;21.00;47;;;
1-ott-00;22.00;52;;;
1-ott-00;23.00;56;;;
2-ott-00;0.00;55;;;
2-ott-00;1.00;54;;;
2-ott-00;2.00;48;;;
2-ott-00;3.00;41;;;
2-ott-00;4.00;28;;;
2-ott-00;5.00;14;;;
2-ott-00;6.00;1;;;
2-ott-00;7.00;-1;;;
2-ott-00;8.00;9;;;
2-ott-00;9.00;25;;;
2-ott-00;10.00;46;;;
2-ott-00;11.00;67;;;
2-ott-00;12.00;80;;;
2-ott-00;13.00;91;;;
2-ott-00;14.00;92;;;
2-ott-00;15.00;87;;;
2-ott-00;16.00;72;;;
2-ott-00;17.00;52;;;
2-ott-00;18.00;36;;;
2-ott-00;19.00;24;;;
2-ott-00;20.00;16;;;
2-ott-00;21.00;15;;;
2-ott-00;22.00;23;;;
2-ott-00;23.00;32;;;
3-ott-00;0.00;42;;;
3-ott-00;1.00;46;;;
3-ott-00;2.00;44;;;
3-ott-00;3.00;39;;;
3-ott-00;4.00;32;;;
3-ott-00;5.00;27;;;
3-ott-00;6.00;27;;;
3-ott-00;7.00;30;;;
3-ott-00;8.00;39;;;
3-ott-00;9.00;54;;;
3-ott-00;10.00;68;;;
3-ott-00;11.00;80;;;
3-ott-00;12.00;92;;;
3-ott-00;13.00;99;;;
3-ott-00;14.00;97;;;
3-ott-00;15.00;84;;;
3-ott-00;16.00;68;;;
3-ott-00;17.00;48;;;
3-ott-00;18.00;31;;;
3-ott-00;19.00;19;;;
3-ott-00;20.00;11;;;
3-ott-00;21.00;11;;;
3-ott-00;22.00;18;;;
3-ott-00;23.00;27;;;
4-ott-00;0.00;35;;;
4-ott-00;1.00;39;;;
4-ott-00;2.00;36;;;
4-ott-00;3.00;33;;;
4-ott-00;4.00;31;;;
4-ott-00;5.00;27;;;
4-ott-00;6.00;31;;;
4-ott-00;7.00;36;;;
4-ott-00;8.00;44;;;
4-ott-00;9.00;54;;;
4-ott-00;10.00;63;;;
4-ott-00;11.00;68;;;
4-ott-00;12.00;70;;;
4-ott-00;13.00;67;;;
4-ott-00;14.00;60;;;
4-ott-00;15.00;51;;;
4-ott-00;16.00;40;;;
4-ott-00;17.00;31;;;
4-ott-00;18.00;24;;;
4-ott-00;19.00;20;;;
4-ott-00;20.00;16;;;
4-ott-00;21.00;16;;;
4-ott-00;22.00;20;;;
4-ott-00;23.00;22;;;
5-ott-00;0.00;23;;;
5-ott-00;1.00;25;;;
5-ott-00;2.00;28;;;
5-ott-00;3.00;32;;;
5-ott-00;4.00;39;;;
5-ott-00;5.00;46;;;
5-ott-00;6.00;52;;;
5-ott-00;7.00;55;;;
5-ott-00;8.00;59;;;
5-ott-00;9.00;60;;;
5-ott-00;10.00;59;;;
5-ott-00;11.00;57;;;
5-ott-00;12.00;55;;;
5-ott-00;13.00;54;;;
5-ott-00;14.00;52;;;
5-ott-00;15.00;49;;;
5-ott-00;16.00;46;;;
5-ott-00;17.00;41;;;
5-ott-00;18.00;35;;;
5-ott-00;19.00;30;;;
5-ott-00;20.00;24;;;
5-ott-00;21.00;20;;;
5-ott-00;22.00;16;;;
5-ott-00;23.00;15;;;
6-ott-00;0.00;16;;;
6-ott-00;1.00;20;;;
6-ott-00;2.00;28;;;
6-ott-00;3.00;36;;;
6-ott-00;4.00;44;;;
6-ott-00;5.00;52;;;
6-ott-00;6.00;57;;;
6-ott-00;7.00;59;;;
6-ott-00;8.00;59;;;
6-ott-00;9.00;58;;;
6-ott-00;10.00;54;;;
6-ott-00;11.00;48;;;
6-ott-00;12.00;44;;;
6-ott-00;13.00;40;;;
6-ott-00;14.00;39;;;
6-ott-00;15.00;39;;;
6-ott-00;16.00;39;;;
6-ott-00;17.00;40;;;
6-ott-00;18.00;42;;;
6-ott-00;19.00;41;;;
6-ott-00;20.00;38;;;
6-ott-00;21.00;31;;;
6-ott-00;22.00;24;;;
6-ott-00;23.00;20;;;
7-ott-00;0.00;20;;;
7-ott-00;1.00;22;;;
7-ott-00;2.00;25;;;
7-ott-00;3.00;32;;;
7-ott-00;4.00;43;;;
7-ott-00;5.00;51;;;
7-ott-00;6.00;57;;;
7-ott-00;7.00;62;;;
7-ott-00;8.00;64;;;
7-ott-00;9.00;63;;;
7-ott-00;10.00;59;;;
7-ott-00;11.00;49;;;
7-ott-00;12.00;41;;;
7-ott-00;13.00;36;;;
7-ott-00;14.00;33;;;
7-ott-00;15.00;35;;;
7-ott-00;16.00;39;;;
7-ott-00;17.00;43;;;
7-ott-00;18.00;46;;;
7-ott-00;19.00;51;;;
7-ott-00;20.00;51;;;
7-ott-00;21.00;48;;;
7-ott-00;22.00;41;;;
7-ott-00;23.00;31;;;
8-ott-00;0.00;23;;;
8-ott-00;1.00;16;;;
8-ott-00;2.00;13;;;
8-ott-00;3.00;18;;;
8-ott-00;4.00;27;;;
8-ott-00;5.00;39;;;
8-ott-00;6.00;52;;;
8-ott-00;7.00;59;;;
8-ott-00;8.00;68;;;
8-ott-00;9.00;72;;;
8-ott-00;10.00;72;;;
8-ott-00;11.00;62;;;
8-ott-00;12.00;49;;;
8-ott-00;13.00;39;;;
8-ott-00;14.00;30;;;
8-ott-00;15.00;25;;;
8-ott-00;16.00;27;;;
8-ott-00;17.00;39;;;
8-ott-00;18.00;51;;;
8-ott-00;19.00;62;;;
8-ott-00;20.00;69;;;
8-ott-00;21.00;67;;;
8-ott-00;22.00;56;;;
8-ott-00;23.00;44;;;
9-ott-00;0.00;31;;;
9-ott-00;1.00;19;;;
9-ott-00;2.00;11;;;
9-ott-00;3.00;9;;;
9-ott-00;4.00;15;;;
9-ott-00;5.00;28;;;
9-ott-00;6.00;43;;;
9-ott-00;7.00;55;;;
9-ott-00;8.00;67;;;
9-ott-00;9.00;72;;;
9-ott-00;10.00;72;;;
9-ott-00;11.00;63;;;
9-ott-00;12.00;51;;;
9-ott-00;13.00;34;;;
9-ott-00;14.00;20;;;
9-ott-00;15.00;15;;;
9-ott-00;16.00;18;;;
9-ott-00;17.00;31;;;
9-ott-00;18.00;46;;;
9-ott-00;19.00;63;;;
9-ott-00;20.00;72;;;
9-ott-00;21.00;72;;;
9-ott-00;22.00;64;;;
9-ott-00;23.00;49;;;
10-ott-00;0.00;32;;;
10-ott-00;1.00;16;;;
10-ott-00;2.00;3;;;
10-ott-00;3.00;-1;;;
10-ott-00;4.00;7;;;
10-ott-00;5.00;23;;;
10-ott-00;6.00;41;;;
10-ott-00;7.00;59;;;
10-ott-00;8.00;75;;;
10-ott-00;9.00;84;;;
10-ott-00;10.00;84;;;
10-ott-00;11.00;75;;;
10-ott-00;12.00;59;;;
10-ott-00;13.00;43;;;
10-ott-00;14.00;28;;;
10-ott-00;15.00;20;;;
10-ott-00;16.00;23;;;
10-ott-00;17.00;35;;;
10-ott-00;18.00;52;;;
10-ott-00;19.00;71;;;
10-ott-00;20.00;84;;;
10-ott-00;21.00;91;;;
10-ott-00;22.00;91;;;
10-ott-00;23.00;80;;;
11-ott-00;0.00;59;;;
11-ott-00;1.00;40;;;
11-ott-00;2.00;23;;;
11-ott-00;3.00;12;;;
11-ott-00;4.00;10;;;
11-ott-00;5.00;20;;;
11-ott-00;6.00;39;;;
11-ott-00;7.00;59;;;
11-ott-00;8.00;75;;;
11-ott-00;9.00;84;;;
11-ott-00;10.00;91;;;
11-ott-00;11.00;84;;;
11-ott-00;12.00;69;;;
11-ott-00;13.00;52;;;
11-ott-00;14.00;35;;;
11-ott-00;15.00;23;;;
11-ott-00;16.00;17;;;
11-ott-00;17.00;27;;;
11-ott-00;18.00;44;;;
11-ott-00;19.00;68;;;
11-ott-00;20.00;83;;;
11-ott-00;21.00;95;;;
11-ott-00;22.00;99;;;
11-ott-00;23.00;91;;;
12-ott-00;0.00;78;;;
12-ott-00;1.00;59;;;
12-ott-00;2.00;40;;;
12-ott-00;3.00;25;;;
12-ott-00;4.00;19;;;
12-ott-00;5.00;23;;;
12-ott-00;6.00;38;;;
12-ott-00;7.00;57;;;
12-ott-00;8.00;78;;;
12-ott-00;9.00;93;;;
12-ott-00;10.00;100;;;
12-ott-00;11.00;97;;;
12-ott-00;12.00;87;;;
12-ott-00;13.00;67;;;
12-ott-00;14.00;48;;;
12-ott-00;15.00;32;;;
12-ott-00;16.00;24;;;
12-ott-00;17.00;28;;;
12-ott-00;18.00;39;;;
12-ott-00;19.00;59;;;
12-ott-00;20.00;78;;;
12-ott-00;21.00;91;;;
12-ott-00;22.00;97;;;
12-ott-00;23.00;95;;;
13-ott-00;0.00;80;;;
13-ott-00;1.00;59;;;
13-ott-00;2.00;39;;;
13-ott-00;3.00;23;;;
13-ott-00;4.00;13;;;
13-ott-00;5.00;15;;;
13-ott-00;6.00;31;;;
13-ott-00;7.00;52;;;
13-ott-00;8.00;75;;;
13-ott-00;9.00;92;;;
13-ott-00;10.00;107;;;
13-ott-00;11.00;111;;;
13-ott-00;12.00;102;;;
13-ott-00;13.00;83;;;
13-ott-00;14.00;62;;;
13-ott-00;15.00;41;;;
13-ott-00;16.00;27;;;
13-ott-00;17.00;17;;;
13-ott-00;18.00;22;;;
13-ott-00;19.00;41;;;
13-ott-00;20.00;59;;;
13-ott-00;21.00;75;;;
13-ott-00;22.00;83;;;
13-ott-00;23.00;84;;;
14-ott-00;0.00;75;;;
14-ott-00;1.00;55;;;
14-ott-00;2.00;36;;;
14-ott-00;3.00;17;;;
14-ott-00;4.00;4;;;
14-ott-00;5.00;0;;;
14-ott-00;6.00;10;;;
14-ott-00;7.00;31;;;
14-ott-00;8.00;52;;;
14-ott-00;9.00;70;;;
14-ott-00;10.00;80;;;
14-ott-00;11.00;84;;;
14-ott-00;12.00;84;;;
14-ott-00;13.00;68;;;
14-ott-00;14.00;48;;;
14-ott-00;15.00;28;;;
14-ott-00;16.00;11;;;
14-ott-00;17.00;-2;;;
14-ott-00;18.00;-6;;;
14-ott-00;19.00;7;;;
14-ott-00;20.00;25;;;
14-ott-00;21.00;43;;;
14-ott-00;22.00;59;;;
14-ott-00;23.00;67;;;
15-ott-00;0.00;65;;;
15-ott-00;1.00;55;;;
15-ott-00;2.00;40;;;
15-ott-00;3.00;22;;;
15-ott-00;4.00;7;;;
15-ott-00;5.00;1;;;
15-ott-00;6.00;6;;;
15-ott-00;7.00;20;;;
15-ott-00;8.00;40;;;
15-ott-00;9.00;63;;;
15-ott-00;10.00;80;;;
15-ott-00;11.00;91;;;
15-ott-00;12.00;96;;;
15-ott-00;13.00;91;;;
15-ott-00;14.00;76;;;
15-ott-00;15.00;55;;;
15-ott-00;16.00;36;;;
15-ott-00;17.00;22;;;
15-ott-00;18.00;14;;;
15-ott-00;19.00;11;;;
15-ott-00;20.00;18;;;
15-ott-00;21.00;35;;;
15-ott-00;22.00;54;;;
15-ott-00;23.00;62;;;
16-ott-00;0.00;59;;;
16-ott-00;1.00;59;;;
16-ott-00;2.00;51;;;
16-ott-00;3.00;32;;;
16-ott-00;4.00;15;;;
16-ott-00;5.00;8;;;
16-ott-00;6.00;8;;;
16-ott-00;7.00;11;;;
16-ott-00;8.00;30;;;
16-ott-00;9.00;50;;;
16-ott-00;10.00;67;;;
16-ott-00;11.00;80;;;
16-ott-00;12.00;87;;;
16-ott-00;13.00;88;;;
16-ott-00;14.00;76;;;
16-ott-00;15.00;56;;;
16-ott-00;16.00;36;;;
16-ott-00;17.00;15;;;
16-ott-00;18.00;-5;;;
16-ott-00;19.00;-8;;;
16-ott-00;20.00;-2;;;
16-ott-00;21.00;11;;;
16-ott-00;22.00;31;;;
16-ott-00;23.00;44;;;
17-ott-00;0.00;54;;;
17-ott-00;1.00;55;;;
17-ott-00;2.00;51;;;
17-ott-00;3.00;39;;;
17-ott-00;4.00;25;;;
17-ott-00;5.00;16;;;
17-ott-00;6.00;14;;;
17-ott-00;7.00;20;;;
17-ott-00;8.00;36;;;
17-ott-00;9.00;54;;;
17-ott-00;10.00;68;;;
17-ott-00;11.00;80;;;
17-ott-00;12.00;86;;;
17-ott-00;13.00;86;;;
17-ott-00;14.00;75;;;
17-ott-00;15.00;55;;;
17-ott-00;16.00;36;;;
17-ott-00;17.00;19;;;
17-ott-00;18.00;1;;;
17-ott-00;19.00;-8;;;
17-ott-00;20.00;-9;;;
17-ott-00;21.00;-1;;;
17-ott-00;22.00;12;;;
17-ott-00;23.00;27;;;
18-ott-00;0.00;39;;;
18-ott-00;1.00;47;;;
18-ott-00;2.00;49;;;
18-ott-00;3.00;46;;;
18-ott-00;4.00;38;;;
18-ott-00;5.00;28;;;
18-ott-00;6.00;23;;;
18-ott-00;7.00;25;;;
18-ott-00;8.00;33;;;
18-ott-00;9.00;46;;;
18-ott-00;10.00;57;;;
18-ott-00;11.00;65;;;
18-ott-00;12.00;68;;;
18-ott-00;13.00;64;;;
18-ott-00;14.00;55;;;
18-ott-00;15.00;43;;;
18-ott-00;16.00;28;;;
18-ott-00;17.00;16;;;
18-ott-00;18.00;4;;;
18-ott-00;19.00;-4;;;
18-ott-00;20.00;-8;;;
18-ott-00;21.00;-7;;;
18-ott-00;22.00;0;;;
18-ott-00;23.00;11;;;
19-ott-00;0.00;23;;;
19-ott-00;1.00;32;;;
19-ott-00;2.00;40;;;
19-ott-00;3.00;44;;;
19-ott-00;4.00;46;;;
19-ott-00;5.00;43;;;
19-ott-00;6.00;38;;;
19-ott-00;7.00;35;;;
19-ott-00;8.00;35;;;
19-ott-00;9.00;39;;;
19-ott-00;10.00;44;;;
19-ott-00;11.00;49;;;
19-ott-00;12.00;52;;;
19-ott-00;13.00;50;;;
19-ott-00;14.00;44;;;
19-ott-00;15.00;38;;;
19-ott-00;16.00;31;;;
19-ott-00;17.00;23;;;
19-ott-00;18.00;15;;;
19-ott-00;19.00;7;;;
19-ott-00;20.00;-1;;;
19-ott-00;21.00;-5;;;
19-ott-00;22.00;-7;;;
19-ott-00;23.00;-2;;;
20-ott-00;0.00;8;;;
20-ott-00;1.00;19;;;
20-ott-00;2.00;28;;;
20-ott-00;3.00;36;;;
20-ott-00;4.00;41;;;
20-ott-00;5.00;43;;;
20-ott-00;6.00;44;;;
20-ott-00;7.00;43;;;
20-ott-00;8.00;39;;;
20-ott-00;9.00;38;;;
20-ott-00;10.00;38;;;
20-ott-00;11.00;36;;;
20-ott-00;12.00;36;;;
20-ott-00;13.00;36;;;
20-ott-00;14.00;35;;;
20-ott-00;15.00;32;;;
20-ott-00;16.00;31;;;
20-ott-00;17.00;31;;;
20-ott-00;18.00;27;;;
20-ott-00;19.00;23;;;
20-ott-00;20.00;16;;;
20-ott-00;21.00;11;;;
20-ott-00;22.00;4;;;
20-ott-00;23.00;1;;;
21-ott-00;0.00;3;;;
21-ott-00;1.00;7;;;
21-ott-00;2.00;16;;;
21-ott-00;3.00;27;;;
21-ott-00;4.00;36;;;
21-ott-00;5.00;43;;;
21-ott-00;6.00;49;;;
21-ott-00;7.00;52;;;
21-ott-00;8.00;52;;;
21-ott-00;9.00;48;;;
21-ott-00;10.00;40;;;
21-ott-00;11.00;32;;;
21-ott-00;12.00;25;;;
21-ott-00;13.00;20;;;
21-ott-00;14.00;19;;;
21-ott-00;15.00;20;;;
21-ott-00;16.00;23;;;
21-ott-00;17.00;31;;;
21-ott-00;18.00;36;;;
21-ott-00;19.00;39;;;
21-ott-00;20.00;36;;;
21-ott-00;21.00;28;;;
21-ott-00;22.00;15;;;
21-ott-00;23.00;0;;;
22-ott-00;0.00;-9;;;
22-ott-00;1.00;-13;;;
22-ott-00;2.00;-8;;;
22-ott-00;3.00;4;;;
22-ott-00;4.00;20;;;
22-ott-00;5.00;35;;;
22-ott-00;6.00;46;;;
22-ott-00;7.00;52;;;
22-ott-00;8.00;52;;;
22-ott-00;9.00;47;;;
22-ott-00;10.00;36;;;
22-ott-00;11.00;25;;;
22-ott-00;12.00;16;;;
22-ott-00;13.00;8;;;
22-ott-00;14.00;4;;;
22-ott-00;15.00;6;;;
22-ott-00;16.00;14;;;
22-ott-00;17.00;23;;;
22-ott-00;18.00;35;;;
22-ott-00;19.00;40;;;
22-ott-00;20.00;41;;;
22-ott-00;21.00;36;;;
22-ott-00;22.00;23;;;
22-ott-00;23.00;8;;;
23-ott-00;0.00;-8;;;
23-ott-00;1.00;-18;;;
23-ott-00;2.00;-21;;;
23-ott-00;3.00;-16;;;
23-ott-00;4.00;-4;;;
23-ott-00;5.00;15;;;
23-ott-00;6.00;32;;;
23-ott-00;7.00;47;;;
23-ott-00;8.00;55;;;
23-ott-00;9.00;55;;;
23-ott-00;10.00;45;;;
23-ott-00;11.00;30;;;
23-ott-00;12.00;15;;;
23-ott-00;13.00;0;;;
23-ott-00;14.00;-8;;;
23-ott-00;15.00;-9;;;
23-ott-00;16.00;-2;;;
23-ott-00;17.00;11;;;
23-ott-00;18.00;23;;;
23-ott-00;19.00;38;;;
23-ott-00;20.00;44;;;
23-ott-00;21.00;43;;;
23-ott-00;22.00;33;;;
23-ott-00;23.00;16;;;
24-ott-00;0.00;-2;;;
24-ott-00;1.00;-18;;;
24-ott-00;2.00;-29;;;
24-ott-00;3.00;-29;;;
24-ott-00;4.00;-18;;;
24-ott-00;5.00;2;;;
24-ott-00;6.00;23;;;
24-ott-00;7.00;43;;;
24-ott-00;8.00;55;;;
24-ott-00;9.00;59;;;
24-ott-00;10.00;54;;;
24-ott-00;11.00;39;;;
24-ott-00;12.00;20;;;
24-ott-00;13.00;1;;;
24-ott-00;14.00;-12;;;
24-ott-00;15.00;-18;;;
24-ott-00;16.00;-16;;;
24-ott-00;17.00;-4;;;
24-ott-00;18.00;14;;;
24-ott-00;19.00;31;;;
24-ott-00;20.00;43;;;
24-ott-00;21.00;47;;;
24-ott-00;22.00;43;;;
24-ott-00;23.00;28;;;
25-ott-00;0.00;9;;;
25-ott-00;1.00;-8;;;
25-ott-00;2.00;-21;;;
25-ott-00;3.00;-26;;;
25-ott-00;4.00;-20;;;
25-ott-00;5.00;-4;;;
25-ott-00;6.00;18;;;
25-ott-00;7.00;37;;;
25-ott-00;8.00;52;;;
25-ott-00;9.00;63;;;
25-ott-00;10.00;65;;;
25-ott-00;11.00;55;;;
25-ott-00;12.00;36;;;
25-ott-00;13.00;16;;;
25-ott-00;14.00;-4;;;
25-ott-00;15.00;-18;;;
25-ott-00;16.00;-24;;;
25-ott-00;17.00;-16;;;
25-ott-00;18.00;0;;;
25-ott-00;19.00;20;;;
25-ott-00;20.00;39;;;
25-ott-00;21.00;50;;;
25-ott-00;22.00;54;;;
25-ott-00;23.00;48;;;
26-ott-00;0.00;31;;;
26-ott-00;1.00;12;;;
26-ott-00;2.00;-5;;;
26-ott-00;3.00;-16;;;
26-ott-00;4.00;-20;;;
26-ott-00;5.00;-10;;;
26-ott-00;6.00;8;;;
26-ott-00;7.00;32;;;
26-ott-00;8.00;54;;;
26-ott-00;9.00;68;;;
26-ott-00;10.00;75;;;
26-ott-00;11.00;71;;;
26-ott-00;12.00;52;;;
26-ott-00;13.00;29;;;
26-ott-00;14.00;8;;;
26-ott-00;15.00;-12;;;
26-ott-00;16.00;-23;;;
26-ott-00;17.00;-21;;;
26-ott-00;18.00;-7;;;
26-ott-00;19.00;14;;;
26-ott-00;20.00;35;;;
26-ott-00;21.00;50;;;
26-ott-00;22.00;59;;;
26-ott-00;23.00;57;;;
27-ott-00;0.00;48;;;
27-ott-00;1.00;28;;;
27-ott-00;2.00;11;;;
27-ott-00;3.00;-5;;;
27-ott-00;4.00;-10;;;
27-ott-00;5.00;-5;;;
27-ott-00;6.00;11;;;
27-ott-00;7.00;31;;;
27-ott-00;8.00;51;;;
27-ott-00;9.00;67;;;
27-ott-00;10.00;75;;;
27-ott-00;11.00;75;;;
27-ott-00;12.00;63;;;
27-ott-00;13.00;40;;;
27-ott-00;14.00;16;;;
27-ott-00;15.00;-5;;;
27-ott-00;16.00;-21;;;
27-ott-00;17.00;-28;;;
27-ott-00;18.00;-20;;;
27-ott-00;19.00;-1;;;
27-ott-00;20.00;22;;;
27-ott-00;21.00;39;;;
27-ott-00;22.00;51;;;
27-ott-00;23.00;54;;;
28-ott-00;0.00;46;;;
28-ott-00;1.00;32;;;
28-ott-00;2.00;16;;;
28-ott-00;3.00;1;;;
28-ott-00;4.00;-8;;;
28-ott-00;5.00;-9;;;
28-ott-00;6.00;3;;;
28-ott-00;7.00;22;;;
28-ott-00;8.00;43;;;
28-ott-00;9.00;59;;;
28-ott-00;10.00;70;;;
28-ott-00;11.00;72;;;
28-ott-00;12.00;62;;;
28-ott-00;13.00;43;;;
28-ott-00;14.00;20;;;
28-ott-00;15.00;-1;;;
28-ott-00;16.00;-18;;;
28-ott-00;17.00;-29;;;
28-ott-00;18.00;-28;;;
28-ott-00;19.00;-14;;;
28-ott-00;20.00;6;;;
28-ott-00;21.00;23;;;
28-ott-00;22.00;39;;;
28-ott-00;23.00;48;;;
29-ott-00;0.00;48;;;
29-ott-00;1.00;40;;;
29-ott-00;2.00;27;;;
29-ott-00;3.00;11;;;
29-ott-00;4.00;3;;;
29-ott-00;5.00;-1;;;
29-ott-00;6.00;6;;;
29-ott-00;7.00;20;;;
29-ott-00;8.00;37;;;
29-ott-00;9.00;55;;;
29-ott-00;10.00;67;;;
29-ott-00;11.00;71;;;
29-ott-00;12.00;68;;;
29-ott-00;13.00;52;;;
29-ott-00;14.00;31;;;
29-ott-00;15.00;10;;;
29-ott-00;16.00;-9;;;
29-ott-00;17.00;-25;;;
29-ott-00;18.00;-29;;;
29-ott-00;19.00;-21;;;
29-ott-00;20.00;-4;;;
29-ott-00;21.00;16;;;
29-ott-00;22.00;33;;;
29-ott-00;23.00;46;;;
30-ott-00;0.00;52;;;
30-ott-00;1.00;51;;;
30-ott-00;2.00;41;;;
30-ott-00;3.00;30;;;
30-ott-00;4.00;19;;;
30-ott-00;5.00;11;;;
30-ott-00;6.00;11;;;
30-ott-00;7.00;20;;;
30-ott-00;8.00;35;;;
30-ott-00;9.00;51;;;
30-ott-00;10.00;63;;;
30-ott-00;11.00;70;;;
30-ott-00;12.00;68;;;
30-ott-00;13.00;57;;;
30-ott-00;14.00;39;;;
30-ott-00;15.00;20;;;
30-ott-00;16.00;2;;;
30-ott-00;17.00;-12;;;
30-ott-00;18.00;-18;;;
30-ott-00;19.00;-12;;;
30-ott-00;20.00;3;;;
30-ott-00;21.00;20;;;
30-ott-00;22.00;38;;;
30-ott-00;23.00;52;;;
31-ott-00;0.00;60;;;
31-ott-00;1.00;63;;;
31-ott-00;2.00;60;;;
31-ott-00;3.00;52;;;
31-ott-00;4.00;39;;;
31-ott-00;5.00;30;;;
31-ott-00;6.00;27;;;
31-ott-00;7.00;31;;;
31-ott-00;8.00;43;;;
31-ott-00;9.00;55;;;
31-ott-00;10.00;70;;;
31-ott-00;11.00;76;;;
31-ott-00;12.00;75;;;
31-ott-00;13.00;71;;;
31-ott-00;14.00;59;;;
31-ott-00;15.00;41;;;
31-ott-00;16.00;30;;;
31-ott-00;17.00;17;;;
31-ott-00;18.00;11;;;
31-ott-00;19.00;8;;;
31-ott-00;20.00;16;;;
31-ott-00;21.00;28;;;
31-ott-00;22.00;43;;;
31-ott-00;23.00;55;;;
1-nov-00;0.00;63;;;
1-nov-00;1.00;68;;;
1-nov-00;2.00;65;;;
1-nov-00;3.00;57;;;
1-nov-00;4.00;48;;;
1-nov-00;5.00;39;;;
1-nov-00;6.00;36;;;
1-nov-00;7.00;36;;;
1-nov-00;8.00;43;;;
1-nov-00;9.00;52;;;
1-nov-00;10.00;59;;;
1-nov-00;11.00;64;;;
1-nov-00;12.00;68;;;
1-nov-00;13.00;70;;;
1-nov-00;14.00;59;;;
1-nov-00;15.00;44;;;
1-nov-00;16.00;31;;;
1-nov-00;17.00;19;;;
1-nov-00;18.00;8;;;
1-nov-00;19.00;4;;;
1-nov-00;20.00;6;;;
1-nov-00;21.00;11;;;
1-nov-00;22.00;20;;;
1-nov-00;23.00;30;;;
2-nov-00;0.00;38;;;
2-nov-00;1.00;42;;;
2-nov-00;2.00;44;;;
2-nov-00;3.00;46;;;
2-nov-00;4.00;43;;;
2-nov-00;5.00;39;;;
2-nov-00;6.00;36;;;
2-nov-00;7.00;36;;;
2-nov-00;8.00;39;;;
2-nov-00;9.00;44;;;
2-nov-00;10.00;52;;;
2-nov-00;11.00;58;;;
2-nov-00;12.00;62;;;
2-nov-00;13.00;60;;;
2-nov-00;14.00;55;;;
2-nov-00;15.00;45;;;
2-nov-00;16.00;33;;;
2-nov-00;17.00;22;;;
2-nov-00;18.00;15;;;
2-nov-00;19.00;11;;;
2-nov-00;20.00;11;;;
2-nov-00;21.00;14;;;
2-nov-00;22.00;23;;;
2-nov-00;23.00;30;;;
3-nov-00;0.00;36;;;
3-nov-00;1.00;43;;;
3-nov-00;2.00;50;;;
3-nov-00;3.00;55;;;
3-nov-00;4.00;59;;;
3-nov-00;5.00;63;;;
3-nov-00;6.00;64;;;
3-nov-00;7.00;68;;;
3-nov-00;8.00;68;;;
3-nov-00;9.00;71;;;
3-nov-00;10.00;72;;;
3-nov-00;11.00;72;;;
3-nov-00;12.00;75;;;
3-nov-00;13.00;76;;;
3-nov-00;14.00;76;;;
3-nov-00;15.00;72;;;
3-nov-00;16.00;67;;;
3-nov-00;17.00;56;;;
3-nov-00;18.00;54;;;
3-nov-00;19.00;49;;;
3-nov-00;20.00;43;;;
3-nov-00;21.00;40;;;
3-nov-00;22.00;43;;;
3-nov-00;23.00;48;;;
4-nov-00;0.00;54;;;
4-nov-00;1.00;54;;;
4-nov-00;2.00;59;;;
4-nov-00;3.00;64;;;
4-nov-00;4.00;64;;;
4-nov-00;5.00;65;;;
4-nov-00;6.00;70;;;
4-nov-00;7.00;72;;;
4-nov-00;8.00;68;;;
4-nov-00;9.00;65;;;
4-nov-00;10.00;63;;;
4-nov-00;11.00;57;;;
4-nov-00;12.00;52;;;
4-nov-00;13.00;51;;;
4-nov-00;14.00;48;;;
4-nov-00;15.00;43;;;
4-nov-00;16.00;39;;;
4-nov-00;17.00;40;;;
4-nov-00;18.00;41;;;
4-nov-00;19.00;39;;;
4-nov-00;20.00;39;;;
4-nov-00;21.00;38;;;
4-nov-00;22.00;31;;;
4-nov-00;23.00;25;;;
5-nov-00;0.00;20;;;
5-nov-00;1.00;20;;;
5-nov-00;2.00;23;;;
5-nov-00;3.00;31;;;
5-nov-00;4.00;40;;;
5-nov-00;5.00;51;;;
5-nov-00;6.00;57;;;
5-nov-00;7.00;63;;;
5-nov-00;8.00;64;;;
5-nov-00;9.00;59;;;
5-nov-00;10.00;52;;;
5-nov-00;11.00;44;;;
