Data;Ora solare;Livello Punta Salute (cm)
13-feb-89;0.00;14
13-feb-89;1.00;19
13-feb-89;2.00;22
13-feb-89;3.00;22
13-feb-89;4.00;16
13-feb-89;5.00;8
13-feb-89;6.00;-1
13-feb-89;7.00;-13
13-feb-89;8.00;-24
13-feb-89;9.00;-31
13-feb-89;10.00;-37
13-feb-89;11.00;-40
13-feb-89;12.00;-39
13-feb-89;13.00;-37
13-feb-89;14.00;-33
13-feb-89;15.00;-31
13-feb-89;16.00;-28
13-feb-89;17.00;-25
13-feb-89;18.00;-23
13-feb-89;19.00;-21
13-feb-89;20.00;-17
13-feb-89;21.00;-12
13-feb-89;22.00;-8
13-feb-89;23.00;-2
14-feb-89;0.00;3
14-feb-89;1.00;6
14-feb-89;2.00;9
14-feb-89;3.00;11
14-feb-89;4.00;9
14-feb-89;5.00;8
14-feb-89;6.00;8
14-feb-89;7.00;3
14-feb-89;8.00;-7
14-feb-89;9.00;-16
14-feb-89;10.00;-26
14-feb-89;11.00;-37
14-feb-89;12.00;-40
14-feb-89;13.00;-40
14-feb-89;14.00;-40
14-feb-89;15.00;-37
14-feb-89;16.00;-31
14-feb-89;17.00;-22
14-feb-89;18.00;-15
14-feb-89;19.00;-8
14-feb-89;20.00;-2
14-feb-89;21.00;1
14-feb-89;22.00;-1
14-feb-89;23.00;-4
15-feb-89;0.00;-8
15-feb-89;1.00;-12
15-feb-89;2.00;-15
15-feb-89;3.00;-14
15-feb-89;4.00;-9
15-feb-89;5.00;-4
15-feb-89;6.00;0
15-feb-89;7.00;3
15-feb-89;8.00;-1
15-feb-89;9.00;-8
15-feb-89;10.00;-17
15-feb-89;11.00;-26
15-feb-89;12.00;-37
15-feb-89;13.00;-44
15-feb-89;14.00;-48
15-feb-89;15.00;-47
15-feb-89;16.00;-37
15-feb-89;17.00;-25
15-feb-89;18.00;-12
15-feb-89;19.00;-1
15-feb-89;20.00;9
15-feb-89;21.00;14
15-feb-89;22.00;14
15-feb-89;23.00;9
16-feb-89;0.00;0
16-feb-89;1.00;-8
16-feb-89;2.00;-12
16-feb-89;3.00;-12
16-feb-89;4.00;-5
16-feb-89;5.00;4
16-feb-89;6.00;14
16-feb-89;7.00;23
16-feb-89;8.00;25
16-feb-89;9.00;23
16-feb-89;10.00;12
16-feb-89;11.00;-1
16-feb-89;12.00;-16
16-feb-89;13.00;-31
16-feb-89;14.00;-40
16-feb-89;15.00;-44
16-feb-89;16.00;-40
16-feb-89;17.00;-28
16-feb-89;18.00;-12
16-feb-89;19.00;6
16-feb-89;20.00;17
16-feb-89;21.00;24
16-feb-89;22.00;27
16-feb-89;23.00;22
17-feb-89;0.00;12
17-feb-89;1.00;3
17-feb-89;2.00;-7
17-feb-89;3.00;-8
17-feb-89;4.00;-5
17-feb-89;5.00;4
17-feb-89;6.00;15
17-feb-89;7.00;23
17-feb-89;8.00;30
17-feb-89;9.00;31
17-feb-89;10.00;23
17-feb-89;11.00;9
17-feb-89;12.00;-7
17-feb-89;13.00;-25
17-feb-89;14.00;-40
17-feb-89;15.00;-49
17-feb-89;16.00;-50
17-feb-89;17.00;-40
17-feb-89;18.00;-25
17-feb-89;19.00;-5
17-feb-89;20.00;12
17-feb-89;21.00;25
17-feb-89;22.00;31
17-feb-89;23.00;31
18-feb-89;0.00;22
18-feb-89;1.00;8
18-feb-89;2.00;-4
18-feb-89;3.00;-12
18-feb-89;4.00;-13
18-feb-89;5.00;-8
18-feb-89;6.00;3
18-feb-89;7.00;16
18-feb-89;8.00;26
18-feb-89;9.00;31
18-feb-89;10.00;27
18-feb-89;11.00;16
18-feb-89;12.00;0
18-feb-89;13.00;-20
18-feb-89;14.00;-40
18-feb-89;15.00;-53
18-feb-89;16.00;-60
18-feb-89;17.00;-55
18-feb-89;18.00;-37
18-feb-89;19.00;-16
18-feb-89;20.00;4
18-feb-89;21.00;22
18-feb-89;22.00;31
18-feb-89;23.00;35
19-feb-89;0.00;27
19-feb-89;1.00;15
19-feb-89;2.00;-1
19-feb-89;3.00;-13
19-feb-89;4.00;-21
19-feb-89;5.00;-21
19-feb-89;6.00;-8
19-feb-89;7.00;6
19-feb-89;8.00;20
19-feb-89;9.00;31
19-feb-89;10.00;34
19-feb-89;11.00;27
19-feb-89;12.00;11
19-feb-89;13.00;-9
19-feb-89;14.00;-32
19-feb-89;15.00;-53
19-feb-89;16.00;-65
19-feb-89;17.00;-61
19-feb-89;18.00;-43
19-feb-89;19.00;-25
19-feb-89;20.00;-2
19-feb-89;21.00;19
19-feb-89;22.00;31
19-feb-89;23.00;36
20-feb-89;0.00;31
20-feb-89;1.00;17
20-feb-89;2.00;-1
20-feb-89;3.00;-16
20-feb-89;4.00;-26
20-feb-89;5.00;-28
20-feb-89;6.00;-16
20-feb-89;7.00;-1
20-feb-89;8.00;16
20-feb-89;9.00;28
20-feb-89;10.00;35
20-feb-89;11.00;31
20-feb-89;12.00;17
20-feb-89;13.00;-1
20-feb-89;14.00;-23
20-feb-89;15.00;-44
20-feb-89;16.00;-58
20-feb-89;17.00;-60
20-feb-89;18.00;-47
20-feb-89;19.00;-28
20-feb-89;20.00;-6
20-feb-89;21.00;16
20-feb-89;22.00;31
20-feb-89;23.00;38
21-feb-89;0.00;36
21-feb-89;1.00;24
21-feb-89;2.00;7
21-feb-89;3.00;-12
21-feb-89;4.00;-23
21-feb-89;5.00;-26
21-feb-89;6.00;-23
21-feb-89;7.00;-9
21-feb-89;8.00;7
21-feb-89;9.00;20
21-feb-89;10.00;30
21-feb-89;11.00;31
21-feb-89;12.00;23
21-feb-89;13.00;8
21-feb-89;14.00;-10
21-feb-89;15.00;-31
21-feb-89;16.00;-46
21-feb-89;17.00;-53
21-feb-89;18.00;-46
21-feb-89;19.00;-28
21-feb-89;20.00;-8
21-feb-89;21.00;15
21-feb-89;22.00;31
21-feb-89;23.00;41
22-feb-89;0.00;44
22-feb-89;1.00;35
22-feb-89;2.00;17
22-feb-89;3.00;0
22-feb-89;4.00;-15
22-feb-89;5.00;-26
22-feb-89;6.00;-28
22-feb-89;7.00;-18
22-feb-89;8.00;-4
22-feb-89;9.00;14
22-feb-89;10.00;26
22-feb-89;11.00;34
22-feb-89;12.00;31
22-feb-89;13.00;19
22-feb-89;14.00;1
22-feb-89;15.00;-16
22-feb-89;16.00;-33
22-feb-89;17.00;-44
22-feb-89;18.00;-43
22-feb-89;19.00;-29
22-feb-89;20.00;-10
22-feb-89;21.00;11
22-feb-89;22.00;31
22-feb-89;23.00;44
23-feb-89;0.00;48
23-feb-89;1.00;44
23-feb-89;2.00;30
23-feb-89;3.00;11
23-feb-89;4.00;-8
23-feb-89;5.00;-21
23-feb-89;6.00;-28
23-feb-89;7.00;-21
23-feb-89;8.00;-7
23-feb-89;9.00;11
23-feb-89;10.00;27
23-feb-89;11.00;36
23-feb-89;12.00;38
23-feb-89;13.00;31
23-feb-89;14.00;16
23-feb-89;15.00;-1
23-feb-89;16.00;-17
23-feb-89;17.00;-28
23-feb-89;18.00;-30
23-feb-89;19.00;-20
23-feb-89;20.00;-3
23-feb-89;21.00;19
23-feb-89;22.00;36
23-feb-89;23.00;49
24-feb-89;0.00;55
24-feb-89;1.00;52
24-feb-89;2.00;40
24-feb-89;3.00;24
24-feb-89;4.00;7
24-feb-89;5.00;-8
24-feb-89;6.00;-16
24-feb-89;7.00;-17
24-feb-89;8.00;-7
24-feb-89;9.00;9
24-feb-89;10.00;28
24-feb-89;11.00;43
24-feb-89;12.00;51
24-feb-89;13.00;52
24-feb-89;14.00;43
24-feb-89;15.00;28
24-feb-89;16.00;16
24-feb-89;17.00;8
24-feb-89;18.00;7
24-feb-89;19.00;17
24-feb-89;20.00;30
24-feb-89;21.00;50
24-feb-89;22.00;72
24-feb-89;23.00;87
25-feb-89;0.00;90
25-feb-89;1.00;80
25-feb-89;2.00;67
25-feb-89;3.00;54
25-feb-89;4.00;36
25-feb-89;5.00;19
25-feb-89;6.00;8
25-feb-89;7.00;10
25-feb-89;8.00;19
25-feb-89;9.00;30
25-feb-89;10.00;46
25-feb-89;11.00;55
25-feb-89;12.00;54
25-feb-89;13.00;48
25-feb-89;14.00;44
25-feb-89;15.00;34
25-feb-89;16.00;28
25-feb-89;17.00;32
25-feb-89;18.00;39
25-feb-89;19.00;49
25-feb-89;20.00;63
25-feb-89;21.00;73
25-feb-89;22.00;81
25-feb-89;23.00;92
26-feb-89;0.00;95
26-feb-89;1.00;88
26-feb-89;2.00;80
26-feb-89;3.00;72
26-feb-89;4.00;71
26-feb-89;5.00;56
26-feb-89;6.00;41
26-feb-89;7.00;31
26-feb-89;8.00;35
26-feb-89;9.00;41
26-feb-89;10.00;47
26-feb-89;11.00;54
26-feb-89;12.00;63
26-feb-89;13.00;75
26-feb-89;14.00;82
26-feb-89;15.00;83
26-feb-89;16.00;78
26-feb-89;17.00;72
26-feb-89;18.00;60
26-feb-89;19.00;48
26-feb-89;20.00;31
26-feb-89;21.00;23
26-feb-89;22.00;22
26-feb-89;23.00;27
27-feb-89;0.00;31
27-feb-89;1.00;41
27-feb-89;2.00;48
27-feb-89;3.00;52
27-feb-89;4.00;52
27-feb-89;5.00;49
27-feb-89;6.00;40
27-feb-89;7.00;32
27-feb-89;8.00;33
27-feb-89;9.00;35
27-feb-89;10.00;41
27-feb-89;11.00;55
27-feb-89;12.00;70
27-feb-89;13.00;75
27-feb-89;14.00;73
27-feb-89;15.00;68
27-feb-89;16.00;49
27-feb-89;17.00;31
27-feb-89;18.00;16
27-feb-89;19.00;6
27-feb-89;20.00;-1
27-feb-89;21.00;0
27-feb-89;22.00;12
27-feb-89;23.00;29
28-feb-89;0.00;47
28-feb-89;1.00;63
28-feb-89;2.00;76
28-feb-89;3.00;83
28-feb-89;4.00;83
28-feb-89;5.00;73
28-feb-89;6.00;62
28-feb-89;7.00;52
28-feb-89;8.00;46
28-feb-89;9.00;41
28-feb-89;10.00;43
28-feb-89;11.00;48
28-feb-89;12.00;51
28-feb-89;13.00;48
28-feb-89;14.00;40
28-feb-89;15.00;31
28-feb-89;16.00;19
28-feb-89;17.00;8
28-feb-89;18.00;4
28-feb-89;19.00;3
28-feb-89;20.00;7
28-feb-89;21.00;22
28-feb-89;22.00;32
28-feb-89;23.00;47
1-mar-89;0.00;63
1-mar-89;1.00;76
1-mar-89;2.00;86
1-mar-89;3.00;83
1-mar-89;4.00;80
1-mar-89;5.00;73
1-mar-89;6.00;65
1-mar-89;7.00;59
1-mar-89;8.00;52
1-mar-89;9.00;43
1-mar-89;10.00;28
1-mar-89;11.00;15
1-mar-89;12.00;8
1-mar-89;13.00;4
1-mar-89;14.00;1
1-mar-89;15.00;0
1-mar-89;16.00;6
1-mar-89;17.00;15
1-mar-89;18.00;26
1-mar-89;19.00;38
1-mar-89;20.00;52
1-mar-89;21.00;59
1-mar-89;22.00;63
1-mar-89;23.00;72
2-mar-89;0.00;73
2-mar-89;1.00;70
2-mar-89;2.00;67
2-mar-89;3.00;69
2-mar-89;4.00;70
2-mar-89;5.00;64
2-mar-89;6.00;55
2-mar-89;7.00;40
2-mar-89;8.00;25
2-mar-89;9.00;8
2-mar-89;10.00;-8
2-mar-89;11.00;-21
2-mar-89;12.00;-32
2-mar-89;13.00;-40
2-mar-89;14.00;-40
2-mar-89;15.00;-30
2-mar-89;16.00;-16
2-mar-89;17.00;3
2-mar-89;18.00;23
2-mar-89;19.00;46
2-mar-89;20.00;65
2-mar-89;21.00;80
2-mar-89;22.00;87
2-mar-89;23.00;89
3-mar-89;0.00;84
3-mar-89;1.00;75
3-mar-89;2.00;68
3-mar-89;3.00;62
3-mar-89;4.00;55
3-mar-89;5.00;48
3-mar-89;6.00;40
3-mar-89;7.00;32
3-mar-89;8.00;24
3-mar-89;9.00;17
3-mar-89;10.00;6
3-mar-89;11.00;-4
3-mar-89;12.00;-8
3-mar-89;13.00;-10
3-mar-89;14.00;-10
3-mar-89;15.00;-1
3-mar-89;16.00;17
3-mar-89;17.00;38
3-mar-89;18.00;58
3-mar-89;19.00;76
3-mar-89;20.00;89
3-mar-89;21.00;99
3-mar-89;22.00;102
3-mar-89;23.00;91
4-mar-89;0.00;73
4-mar-89;1.00;55
4-mar-89;2.00;38
4-mar-89;3.00;24
4-mar-89;4.00;16
4-mar-89;5.00;12
4-mar-89;6.00;11
4-mar-89;7.00;12
4-mar-89;8.00;12
4-mar-89;9.00;9
4-mar-89;10.00;-1
4-mar-89;11.00;-10
4-mar-89;12.00;-16
4-mar-89;13.00;-18
4-mar-89;14.00;-16
4-mar-89;15.00;-8
4-mar-89;16.00;1
4-mar-89;17.00;16
4-mar-89;18.00;33
4-mar-89;19.00;51
4-mar-89;20.00;68
4-mar-89;21.00;76
4-mar-89;22.00;80
4-mar-89;23.00;71
5-mar-89;0.00;52
5-mar-89;1.00;31
5-mar-89;2.00;12
5-mar-89;3.00;-5
5-mar-89;4.00;-13
5-mar-89;5.00;-11
5-mar-89;6.00;4
5-mar-89;7.00;20
5-mar-89;8.00;35
5-mar-89;9.00;41
5-mar-89;10.00;41
5-mar-89;11.00;33
5-mar-89;12.00;20
5-mar-89;13.00;3
5-mar-89;14.00;-12
5-mar-89;15.00;-23
5-mar-89;16.00;-23
5-mar-89;17.00;-10
5-mar-89;18.00;6
5-mar-89;19.00;27
5-mar-89;20.00;43
5-mar-89;21.00;55
5-mar-89;22.00;59
5-mar-89;23.00;51
6-mar-89;0.00;33
6-mar-89;1.00;11
6-mar-89;2.00;-9
6-mar-89;3.00;-25
6-mar-89;4.00;-31
6-mar-89;5.00;-21
6-mar-89;6.00;-2
6-mar-89;7.00;22
6-mar-89;8.00;41
6-mar-89;9.00;56
6-mar-89;10.00;62
6-mar-89;11.00;54
6-mar-89;12.00;38
6-mar-89;13.00;16
6-mar-89;14.00;-5
6-mar-89;15.00;-25
6-mar-89;16.00;-36
6-mar-89;17.00;-34
6-mar-89;18.00;-20
6-mar-89;19.00;-1
6-mar-89;20.00;20
6-mar-89;21.00;36
6-mar-89;22.00;43
6-mar-89;23.00;41
7-mar-89;0.00;31
7-mar-89;1.00;14
7-mar-89;2.00;-4
7-mar-89;3.00;-18
7-mar-89;4.00;-25
7-mar-89;5.00;-20
7-mar-89;6.00;-5
7-mar-89;7.00;17
7-mar-89;8.00;38
7-mar-89;9.00;55
7-mar-89;10.00;65
7-mar-89;11.00;63
7-mar-89;12.00;48
7-mar-89;13.00;25
7-mar-89;14.00;0
7-mar-89;15.00;-25
7-mar-89;16.00;-44
7-mar-89;17.00;-49
7-mar-89;18.00;-41
7-mar-89;19.00;-21
7-mar-89;20.00;0
7-mar-89;21.00;24
7-mar-89;22.00;41
7-mar-89;23.00;51
8-mar-89;0.00;52
8-mar-89;1.00;41
8-mar-89;2.00;25
8-mar-89;3.00;8
8-mar-89;4.00;-8
8-mar-89;5.00;-13
8-mar-89;6.00;-6
8-mar-89;7.00;11
8-mar-89;8.00;31
8-mar-89;9.00;52
8-mar-89;10.00;65
8-mar-89;11.00;68
8-mar-89;12.00;56
8-mar-89;13.00;36
8-mar-89;14.00;11
8-mar-89;15.00;-15
8-mar-89;16.00;-36
8-mar-89;17.00;-47
8-mar-89;18.00;-43
8-mar-89;19.00;-25
8-mar-89;20.00;0
8-mar-89;21.00;27
8-mar-89;22.00;48
8-mar-89;23.00;63
9-mar-89;0.00;70
9-mar-89;1.00;64
9-mar-89;2.00;48
9-mar-89;3.00;27
9-mar-89;4.00;7
9-mar-89;5.00;-8
9-mar-89;6.00;-16
9-mar-89;7.00;-12
9-mar-89;8.00;4
9-mar-89;9.00;23
9-mar-89;10.00;39
9-mar-89;11.00;48
9-mar-89;12.00;44
9-mar-89;13.00;31
9-mar-89;14.00;10
9-mar-89;15.00;-13
9-mar-89;16.00;-33
9-mar-89;17.00;-44
9-mar-89;18.00;-42
9-mar-89;19.00;-25
9-mar-89;20.00;-2
9-mar-89;21.00;24
9-mar-89;22.00;46
9-mar-89;23.00;62
10-mar-89;0.00;68
10-mar-89;1.00;64
10-mar-89;2.00;48
10-mar-89;3.00;27
10-mar-89;4.00;4
10-mar-89;5.00;-15
10-mar-89;6.00;-28
10-mar-89;7.00;-32
10-mar-89;8.00;-23
10-mar-89;9.00;-7
10-mar-89;10.00;10
10-mar-89;11.00;23
10-mar-89;12.00;28
10-mar-89;13.00;23
10-mar-89;14.00;8
10-mar-89;15.00;-10
10-mar-89;16.00;-26
10-mar-89;17.00;-34
10-mar-89;18.00;-33
10-mar-89;19.00;-20
10-mar-89;20.00;-1
10-mar-89;21.00;23
10-mar-89;22.00;40
10-mar-89;23.00;56
11-mar-89;0.00;63
11-mar-89;1.00;59
11-mar-89;2.00;46
11-mar-89;3.00;25
11-mar-89;4.00;4
11-mar-89;5.00;-16
11-mar-89;6.00;-32
11-mar-89;7.00;-40
11-mar-89;8.00;-40
11-mar-89;9.00;-26
11-mar-89;10.00;-10
11-mar-89;11.00;6
11-mar-89;12.00;16
11-mar-89;13.00;17
11-mar-89;14.00;14
11-mar-89;15.00;4
11-mar-89;16.00;-8
11-mar-89;17.00;-16
11-mar-89;18.00;-20
11-mar-89;19.00;-12
11-mar-89;20.00;3
11-mar-89;21.00;21
11-mar-89;22.00;36
11-mar-89;23.00;48
12-mar-89;0.00;52
12-mar-89;1.00;48
12-mar-89;2.00;37
12-mar-89;3.00;22
12-mar-89;4.00;6
12-mar-89;5.00;-9
12-mar-89;6.00;-23
12-mar-89;7.00;-31
12-mar-89;8.00;-32
12-mar-89;9.00;-26
12-mar-89;10.00;-17
12-mar-89;11.00;-7
12-mar-89;12.00;4
12-mar-89;13.00;10
12-mar-89;14.00;12
12-mar-89;15.00;12
12-mar-89;16.00;9
12-mar-89;17.00;4
12-mar-89;18.00;0
12-mar-89;19.00;1
12-mar-89;20.00;8
12-mar-89;21.00;16
12-mar-89;22.00;27
12-mar-89;23.00;36
13-mar-89;0.00;40
13-mar-89;1.00;41
13-mar-89;2.00;39
13-mar-89;3.00;29
13-mar-89;4.00;16
13-mar-89;5.00;3
13-mar-89;6.00;-8
13-mar-89;7.00;-20
13-mar-89;8.00;-25
13-mar-89;9.00;-27
13-mar-89;10.00;-23
13-mar-89;11.00;-13
13-mar-89;12.00;-5
13-mar-89;13.00;6
13-mar-89;14.00;11
13-mar-89;15.00;15
13-mar-89;16.00;16
13-mar-89;17.00;14
13-mar-89;18.00;11
13-mar-89;19.00;9
13-mar-89;20.00;12
13-mar-89;21.00;20
13-mar-89;22.00;28
13-mar-89;23.00;36
14-mar-89;0.00;41
14-mar-89;1.00;42
14-mar-89;2.00;39
14-mar-89;3.00;32
14-mar-89;4.00;23
14-mar-89;5.00;12
14-mar-89;6.00;3
14-mar-89;7.00;-5
14-mar-89;8.00;-12
14-mar-89;9.00;-18
14-mar-89;10.00;-20
14-mar-89;11.00;-17
14-mar-89;12.00;-9
14-mar-89;13.00;-4
14-mar-89;14.00;-2
14-mar-89;15.00;6
14-mar-89;16.00;15
14-mar-89;17.00;19
14-mar-89;18.00;23
14-mar-89;19.00;28
14-mar-89;20.00;27
14-mar-89;21.00;25
14-mar-89;22.00;25
14-mar-89;23.00;27
15-mar-89;0.00;31
15-mar-89;1.00;33
15-mar-89;2.00;31
15-mar-89;3.00;24
15-mar-89;4.00;19
15-mar-89;5.00;17
15-mar-89;6.00;19
15-mar-89;7.00;19
15-mar-89;8.00;16
15-mar-89;9.00;8
15-mar-89;10.00;-4
15-mar-89;11.00;-10
15-mar-89;12.00;-14
15-mar-89;13.00;-9
15-mar-89;14.00;-3
15-mar-89;15.00;8
15-mar-89;16.00;17
15-mar-89;17.00;25
15-mar-89;18.00;32
15-mar-89;19.00;38
15-mar-89;20.00;43
15-mar-89;21.00;45
15-mar-89;22.00;47
15-mar-89;23.00;43
16-mar-89;0.00;36
16-mar-89;1.00;28
16-mar-89;2.00;23
16-mar-89;3.00;20
16-mar-89;4.00;20
16-mar-89;5.00;23
16-mar-89;6.00;27
16-mar-89;7.00;28
16-mar-89;8.00;25
16-mar-89;9.00;19
16-mar-89;10.00;9
16-mar-89;11.00;1
16-mar-89;12.00;-5
16-mar-89;13.00;-8
16-mar-89;14.00;-10
16-mar-89;15.00;-5
16-mar-89;16.00;6
16-mar-89;17.00;18
16-mar-89;18.00;31
16-mar-89;19.00;42
16-mar-89;20.00;50
16-mar-89;21.00;52
16-mar-89;22.00;48
16-mar-89;23.00;40
17-mar-89;0.00;31
17-mar-89;1.00;20
17-mar-89;2.00;16
17-mar-89;3.00;16
17-mar-89;4.00;16
17-mar-89;5.00;22
17-mar-89;6.00;28
17-mar-89;7.00;35
17-mar-89;8.00;36
17-mar-89;9.00;35
17-mar-89;10.00;27
17-mar-89;11.00;16
17-mar-89;12.00;3
17-mar-89;13.00;-8
17-mar-89;14.00;-12
17-mar-89;15.00;-12
17-mar-89;16.00;-2
17-mar-89;17.00;12
17-mar-89;18.00;28
17-mar-89;19.00;43
17-mar-89;20.00;54
17-mar-89;21.00;59
17-mar-89;22.00;56
17-mar-89;23.00;48
18-mar-89;0.00;35
18-mar-89;1.00;22
18-mar-89;2.00;11
18-mar-89;3.00;7
18-mar-89;4.00;7
18-mar-89;5.00;16
18-mar-89;6.00;28
18-mar-89;7.00;40
18-mar-89;8.00;49
18-mar-89;9.00;52
18-mar-89;10.00;45
18-mar-89;11.00;32
18-mar-89;12.00;17
18-mar-89;13.00;3
18-mar-89;14.00;-8
18-mar-89;15.00;-12
18-mar-89;16.00;-6
18-mar-89;17.00;4
18-mar-89;18.00;22
18-mar-89;19.00;38
18-mar-89;20.00;52
18-mar-89;21.00;56
18-mar-89;22.00;54
18-mar-89;23.00;44
19-mar-89;0.00;30
19-mar-89;1.00;13
19-mar-89;2.00;1
19-mar-89;3.00;-5
19-mar-89;4.00;-7
19-mar-89;5.00;3
19-mar-89;6.00;16
19-mar-89;7.00;31
19-mar-89;8.00;38
19-mar-89;9.00;40
19-mar-89;10.00;40
19-mar-89;11.00;31
19-mar-89;12.00;16
19-mar-89;13.00;-1
19-mar-89;14.00;-16
19-mar-89;15.00;-29
19-mar-89;16.00;-29
19-mar-89;17.00;-20
19-mar-89;18.00;-4
19-mar-89;19.00;16
19-mar-89;20.00;31
19-mar-89;21.00;39
19-mar-89;22.00;41
19-mar-89;23.00;36
20-mar-89;0.00;22
20-mar-89;1.00;4
20-mar-89;2.00;-8
20-mar-89;3.00;-16
20-mar-89;4.00;-18
20-mar-89;5.00;-10
20-mar-89;6.00;6
20-mar-89;7.00;22
20-mar-89;8.00;36
20-mar-89;9.00;43
20-mar-89;10.00;46
20-mar-89;11.00;36
20-mar-89;12.00;22
20-mar-89;13.00;4
20-mar-89;14.00;-13
20-mar-89;15.00;-26
20-mar-89;16.00;-32
20-mar-89;17.00;-25
20-mar-89;18.00;-9
20-mar-89;19.00;11
20-mar-89;20.00;30
20-mar-89;21.00;43
20-mar-89;22.00;52
20-mar-89;23.00;52
21-mar-89;0.00;40
21-mar-89;1.00;23
21-mar-89;2.00;8
21-mar-89;3.00;-5
21-mar-89;4.00;-16
21-mar-89;5.00;-10
21-mar-89;6.00;6
21-mar-89;7.00;20
21-mar-89;8.00;36
21-mar-89;9.00;52
21-mar-89;10.00;57
21-mar-89;11.00;49
21-mar-89;12.00;39
21-mar-89;13.00;23
21-mar-89;14.00;2
21-mar-89;15.00;-14
21-mar-89;16.00;-24
21-mar-89;17.00;-21
21-mar-89;18.00;-9
21-mar-89;19.00;8
21-mar-89;20.00;31
21-mar-89;21.00;46
21-mar-89;22.00;57
21-mar-89;23.00;64
22-mar-89;0.00;57
22-mar-89;1.00;39
22-mar-89;2.00;23
22-mar-89;3.00;4
22-mar-89;4.00;-8
22-mar-89;5.00;-16
22-mar-89;6.00;-13
22-mar-89;7.00;2
22-mar-89;8.00;20
22-mar-89;9.00;37
22-mar-89;10.00;46
22-mar-89;11.00;47
22-mar-89;12.00;40
22-mar-89;13.00;24
22-mar-89;14.00;4
22-mar-89;15.00;-15
22-mar-89;16.00;-28
22-mar-89;17.00;-33
22-mar-89;18.00;-25
22-mar-89;19.00;-8
22-mar-89;20.00;15
22-mar-89;21.00;33
22-mar-89;22.00;47
22-mar-89;23.00;52
23-mar-89;0.00;48
23-mar-89;1.00;32
23-mar-89;2.00;11
23-mar-89;3.00;-8
23-mar-89;4.00;-24
23-mar-89;5.00;-32
23-mar-89;6.00;-28
23-mar-89;7.00;-13
23-mar-89;8.00;4
23-mar-89;9.00;22
23-mar-89;10.00;36
23-mar-89;11.00;41
23-mar-89;12.00;39
23-mar-89;13.00;28
23-mar-89;14.00;11
23-mar-89;15.00;-7
23-mar-89;16.00;-21
23-mar-89;17.00;-28
23-mar-89;18.00;-25
23-mar-89;19.00;-8
23-mar-89;20.00;11
23-mar-89;21.00;31
23-mar-89;22.00;46
23-mar-89;23.00;51
24-mar-89;0.00;48
24-mar-89;1.00;36
24-mar-89;2.00;20
24-mar-89;3.00;0
24-mar-89;4.00;-20
24-mar-89;5.00;-29
24-mar-89;6.00;-31
24-mar-89;7.00;-23
24-mar-89;8.00;-8
24-mar-89;9.00;11
24-mar-89;10.00;25
24-mar-89;11.00;30
24-mar-89;12.00;28
24-mar-89;13.00;18
24-mar-89;14.00;4
24-mar-89;15.00;-13
24-mar-89;16.00;-26
24-mar-89;17.00;-31
24-mar-89;18.00;-25
24-mar-89;19.00;-10
24-mar-89;20.00;8
24-mar-89;21.00;25
24-mar-89;22.00;39
24-mar-89;23.00;44
25-mar-89;0.00;41
25-mar-89;1.00;31
25-mar-89;2.00;14
25-mar-89;3.00;-5
25-mar-89;4.00;-22
25-mar-89;5.00;-33
25-mar-89;6.00;-36
25-mar-89;7.00;-28
25-mar-89;8.00;-13
25-mar-89;9.00;4
25-mar-89;10.00;20
25-mar-89;11.00;30
25-mar-89;12.00;32
25-mar-89;13.00;27
25-mar-89;14.00;16
25-mar-89;15.00;3
25-mar-89;16.00;-10
25-mar-89;17.00;-18
25-mar-89;18.00;-18
25-mar-89;19.00;-9
25-mar-89;20.00;6
25-mar-89;21.00;23
25-mar-89;22.00;37
25-mar-89;23.00;47
26-mar-89;0.00;49
26-mar-89;1.00;44
26-mar-89;2.00;31
26-mar-89;3.00;14
26-mar-89;4.00;-4
26-mar-89;5.00;-17
26-mar-89;6.00;-25
26-mar-89;7.00;-22
26-mar-89;8.00;-12
26-mar-89;9.00;2
26-mar-89;10.00;14
26-mar-89;11.00;23
26-mar-89;12.00;27
26-mar-89;13.00;26
26-mar-89;14.00;19
26-mar-89;15.00;7
26-mar-89;16.00;-5
26-mar-89;17.00;-12
26-mar-89;18.00;-13
26-mar-89;19.00;-7
26-mar-89;20.00;6
26-mar-89;21.00;22
26-mar-89;22.00;36
26-mar-89;23.00;47
27-mar-89;0.00;51
27-mar-89;1.00;48
27-mar-89;2.00;37
27-mar-89;3.00;20
27-mar-89;4.00;4
27-mar-89;5.00;-12
27-mar-89;6.00;-21
27-mar-89;7.00;-25
27-mar-89;8.00;-23
27-mar-89;9.00;-13
27-mar-89;10.00;-1
27-mar-89;11.00;9
27-mar-89;12.00;16
27-mar-89;13.00;18
27-mar-89;14.00;16
27-mar-89;15.00;9
27-mar-89;16.00;3
27-mar-89;17.00;-2
27-mar-89;18.00;-3
27-mar-89;19.00;1
27-mar-89;20.00;11
27-mar-89;21.00;23
27-mar-89;22.00;35
27-mar-89;23.00;42
28-mar-89;0.00;47
28-mar-89;1.00;46
28-mar-89;2.00;36
28-mar-89;3.00;23
28-mar-89;4.00;8
28-mar-89;5.00;-8
28-mar-89;6.00;-18
28-mar-89;7.00;-25
28-mar-89;8.00;-26
28-mar-89;9.00;-21
28-mar-89;10.00;-12
28-mar-89;11.00;-2
28-mar-89;12.00;6
28-mar-89;13.00;10
28-mar-89;14.00;12
