Data;Ora solare;Livello Punta Salute (cm)
13-feb-91;13.00;17
13-feb-91;14.00;-2
13-feb-91;15.00;-16
13-feb-91;16.00;-24
13-feb-91;17.00;-21
13-feb-91;18.00;-8
13-feb-91;19.00;11
13-feb-91;20.00;30
13-feb-91;21.00;46
13-feb-91;22.00;55
13-feb-91;23.00;59
14-feb-91;0.00;49
14-feb-91;1.00;32
14-feb-91;2.00;16
14-feb-91;3.00;-1
14-feb-91;4.00;-13
14-feb-91;5.00;-17
14-feb-91;6.00;-10
14-feb-91;7.00;6
14-feb-91;8.00;23
14-feb-91;9.00;39
14-feb-91;10.00;49
14-feb-91;11.00;52
14-feb-91;12.00;43
14-feb-91;13.00;27
14-feb-91;14.00;8
14-feb-91;15.00;-12
14-feb-91;16.00;-26
14-feb-91;17.00;-35
14-feb-91;18.00;-31
14-feb-91;19.00;-15
14-feb-91;20.00;7
14-feb-91;21.00;27
14-feb-91;22.00;39
14-feb-91;23.00;44
15-feb-91;0.00;40
15-feb-91;1.00;26
15-feb-91;2.00;8
15-feb-91;3.00;-12
15-feb-91;4.00;-26
15-feb-91;5.00;-33
15-feb-91;6.00;-28
15-feb-91;7.00;-10
15-feb-91;8.00;11
15-feb-91;9.00;31
15-feb-91;10.00;46
15-feb-91;11.00;52
15-feb-91;12.00;43
15-feb-91;13.00;25
15-feb-91;14.00;4
15-feb-91;15.00;-18
15-feb-91;16.00;-36
15-feb-91;17.00;-44
15-feb-91;18.00;-40
15-feb-91;19.00;-25
15-feb-91;20.00;-1
15-feb-91;21.00;20
15-feb-91;22.00;36
15-feb-91;23.00;44
16-feb-91;0.00;43
16-feb-91;1.00;35
16-feb-91;2.00;23
16-feb-91;3.00;11
16-feb-91;4.00;1
16-feb-91;5.00;-4
16-feb-91;6.00;0
16-feb-91;7.00;15
16-feb-91;8.00;31
16-feb-91;9.00;49
16-feb-91;10.00;63
16-feb-91;11.00;73
16-feb-91;12.00;72
16-feb-91;13.00;57
16-feb-91;14.00;36
16-feb-91;15.00;16
16-feb-91;16.00;-5
16-feb-91;17.00;-17
16-feb-91;18.00;-21
16-feb-91;19.00;-10
16-feb-91;20.00;7
16-feb-91;21.00;27
16-feb-91;22.00;45
16-feb-91;23.00;60
17-feb-91;0.00;67
17-feb-91;1.00;67
17-feb-91;2.00;57
17-feb-91;3.00;39
17-feb-91;4.00;22
17-feb-91;5.00;8
17-feb-91;6.00;-1
17-feb-91;7.00;-1
17-feb-91;8.00;8
17-feb-91;9.00;25
17-feb-91;10.00;39
17-feb-91;11.00;46
17-feb-91;12.00;48
17-feb-91;13.00;43
17-feb-91;14.00;30
17-feb-91;15.00;14
17-feb-91;16.00;-4
17-feb-91;17.00;-17
17-feb-91;18.00;-24
17-feb-91;19.00;-20
17-feb-91;20.00;-5
17-feb-91;21.00;16
17-feb-91;22.00;36
17-feb-91;23.00;52
18-feb-91;0.00;63
18-feb-91;1.00;68
18-feb-91;2.00;63
18-feb-91;3.00;48
18-feb-91;4.00;31
18-feb-91;5.00;14
18-feb-91;6.00;-1
18-feb-91;7.00;-9
18-feb-91;8.00;-11
18-feb-91;9.00;-1
18-feb-91;10.00;16
18-feb-91;11.00;35
18-feb-91;12.00;47
18-feb-91;13.00;51
18-feb-91;14.00;43
18-feb-91;15.00;27
18-feb-91;16.00;8
18-feb-91;17.00;-9
18-feb-91;18.00;-21
18-feb-91;19.00;-23
18-feb-91;20.00;-12
18-feb-91;21.00;8
18-feb-91;22.00;29
18-feb-91;23.00;48
19-feb-91;0.00;60
19-feb-91;1.00;63
19-feb-91;2.00;57
19-feb-91;3.00;40
19-feb-91;4.00;22
19-feb-91;5.00;3
19-feb-91;6.00;-12
19-feb-91;7.00;-20
19-feb-91;8.00;-19
19-feb-91;9.00;-7
19-feb-91;10.00;9
19-feb-91;11.00;23
19-feb-91;12.00;31
19-feb-91;13.00;31
19-feb-91;14.00;27
19-feb-91;15.00;14
19-feb-91;16.00;-1
19-feb-91;17.00;-13
19-feb-91;18.00;-18
19-feb-91;19.00;-18
19-feb-91;20.00;-7
19-feb-91;21.00;8
19-feb-91;22.00;23
19-feb-91;23.00;36
20-feb-91;0.00;46
20-feb-91;1.00;48
20-feb-91;2.00;44
20-feb-91;3.00;36
20-feb-91;4.00;23
20-feb-91;5.00;8
20-feb-91;6.00;-5
20-feb-91;7.00;-15
20-feb-91;8.00;-16
20-feb-91;9.00;-13
20-feb-91;10.00;-5
20-feb-91;11.00;4
20-feb-91;12.00;12
20-feb-91;13.00;16
20-feb-91;14.00;16
20-feb-91;15.00;13
20-feb-91;16.00;8
20-feb-91;17.00;1
20-feb-91;18.00;-4
20-feb-91;19.00;-7
20-feb-91;20.00;-5
20-feb-91;21.00;3
20-feb-91;22.00;15
20-feb-91;23.00;26
21-feb-91;0.00;36
21-feb-91;1.00;44
21-feb-91;2.00;47
21-feb-91;3.00;44
21-feb-91;4.00;36
21-feb-91;5.00;25
21-feb-91;6.00;12
21-feb-91;7.00;-1
21-feb-91;8.00;-14
21-feb-91;9.00;-18
21-feb-91;10.00;-16
21-feb-91;11.00;-5
21-feb-91;12.00;7
21-feb-91;13.00;16
21-feb-91;14.00;20
21-feb-91;15.00;18
21-feb-91;16.00;14
21-feb-91;17.00;8
21-feb-91;18.00;1
21-feb-91;19.00;1
21-feb-91;20.00;8
21-feb-91;21.00;16
21-feb-91;22.00;27
21-feb-91;23.00;36
22-feb-91;0.00;44
22-feb-91;1.00;47
22-feb-91;2.00;47
22-feb-91;3.00;40
22-feb-91;4.00;32
22-feb-91;5.00;25
22-feb-91;6.00;20
22-feb-91;7.00;15
22-feb-91;8.00;11
22-feb-91;9.00;5
22-feb-91;10.00;0
22-feb-91;11.00;-4
22-feb-91;12.00;-8
22-feb-91;13.00;-10
22-feb-91;14.00;-8
22-feb-91;15.00;-4
22-feb-91;16.00;4
22-feb-91;17.00;11
22-feb-91;18.00;17
22-feb-91;19.00;23
22-feb-91;20.00;27
22-feb-91;21.00;27
22-feb-91;22.00;25
22-feb-91;23.00;23
23-feb-91;0.00;20
23-feb-91;1.00;20
23-feb-91;2.00;23
23-feb-91;3.00;28
23-feb-91;4.00;31
23-feb-91;5.00;35
23-feb-91;6.00;35
23-feb-91;7.00;28
23-feb-91;8.00;20
23-feb-91;9.00;8
23-feb-91;10.00;-5
23-feb-91;11.00;-15
23-feb-91;12.00;-24
23-feb-91;13.00;-28
23-feb-91;14.00;-28
23-feb-91;15.00;-21
23-feb-91;16.00;-9
23-feb-91;17.00;4
23-feb-91;18.00;16
23-feb-91;19.00;23
23-feb-91;20.00;25
23-feb-91;21.00;24
23-feb-91;22.00;20
23-feb-91;23.00;14
24-feb-91;0.00;10
24-feb-91;1.00;9
24-feb-91;2.00;11
24-feb-91;3.00;16
24-feb-91;4.00;22
24-feb-91;5.00;27
24-feb-91;6.00;31
24-feb-91;7.00;33
24-feb-91;8.00;31
24-feb-91;9.00;23
24-feb-91;10.00;9
24-feb-91;11.00;-8
24-feb-91;12.00;-24
24-feb-91;13.00;-35
24-feb-91;14.00;-40
24-feb-91;15.00;-40
24-feb-91;16.00;-32
24-feb-91;17.00;-18
24-feb-91;18.00;-2
24-feb-91;19.00;9
24-feb-91;20.00;17
24-feb-91;21.00;23
24-feb-91;22.00;22
24-feb-91;23.00;16
25-feb-91;0.00;11
25-feb-91;1.00;4
25-feb-91;2.00;1
25-feb-91;3.00;4
25-feb-91;4.00;11
25-feb-91;5.00;22
25-feb-91;6.00;31
25-feb-91;7.00;38
25-feb-91;8.00;39
25-feb-91;9.00;35
25-feb-91;10.00;23
25-feb-91;11.00;6
25-feb-91;12.00;-14
25-feb-91;13.00;-33
25-feb-91;14.00;-47
25-feb-91;15.00;-55
25-feb-91;16.00;-52
25-feb-91;17.00;-37
25-feb-91;18.00;-18
25-feb-91;19.00;2
25-feb-91;20.00;19
25-feb-91;21.00;31
25-feb-91;22.00;36
25-feb-91;23.00;35
26-feb-91;0.00;26
26-feb-91;1.00;15
26-feb-91;2.00;4
26-feb-91;3.00;-2
26-feb-91;4.00;-2
26-feb-91;5.00;8
26-feb-91;6.00;20
26-feb-91;7.00;31
26-feb-91;8.00;41
26-feb-91;9.00;43
26-feb-91;10.00;36
26-feb-91;11.00;22
26-feb-91;12.00;0
26-feb-91;13.00;-21
26-feb-91;14.00;-42
26-feb-91;15.00;-58
26-feb-91;16.00;-60
26-feb-91;17.00;-44
26-feb-91;18.00;-25
26-feb-91;19.00;0
26-feb-91;20.00;24
26-feb-91;21.00;39
26-feb-91;22.00;49
26-feb-91;23.00;51
27-feb-91;0.00;40
27-feb-91;1.00;25
27-feb-91;2.00;10
27-feb-91;3.00;-2
27-feb-91;4.00;-8
27-feb-91;5.00;-5
27-feb-91;6.00;8
27-feb-91;7.00;23
27-feb-91;8.00;36
27-feb-91;9.00;45
27-feb-91;10.00;44
27-feb-91;11.00;35
27-feb-91;12.00;16
27-feb-91;13.00;-5
27-feb-91;14.00;-26
27-feb-91;15.00;-44
27-feb-91;16.00;-50
27-feb-91;17.00;-42
27-feb-91;18.00;-25
27-feb-91;19.00;1
27-feb-91;20.00;27
27-feb-91;21.00;47
27-feb-91;22.00;59
27-feb-91;23.00;64
28-feb-91;0.00;56
28-feb-91;1.00;38
28-feb-91;2.00;19
28-feb-91;3.00;3
28-feb-91;4.00;-12
28-feb-91;5.00;-16
28-feb-91;6.00;-8
28-feb-91;7.00;8
28-feb-91;8.00;25
28-feb-91;9.00;39
28-feb-91;10.00;47
28-feb-91;11.00;44
28-feb-91;12.00;32
28-feb-91;13.00;15
28-feb-91;14.00;-7
28-feb-91;15.00;-25
28-feb-91;16.00;-38
28-feb-91;17.00;-40
28-feb-91;18.00;-25
28-feb-91;19.00;-4
28-feb-91;20.00;25
28-feb-91;21.00;47
28-feb-91;22.00;63
28-feb-91;23.00;67
1-mar-91;0.00;60
1-mar-91;1.00;43
1-mar-91;2.00;22
1-mar-91;3.00;1
1-mar-91;4.00;-14
1-mar-91;5.00;-21
1-mar-91;6.00;-19
1-mar-91;7.00;-4
1-mar-91;8.00;14
1-mar-91;9.00;30
1-mar-91;10.00;42
1-mar-91;11.00;47
1-mar-91;12.00;40
1-mar-91;13.00;27
1-mar-91;14.00;9
1-mar-91;15.00;-8
1-mar-91;16.00;-24
1-mar-91;17.00;-29
1-mar-91;18.00;-25
1-mar-91;19.00;-10
1-mar-91;20.00;12
1-mar-91;21.00;33
1-mar-91;22.00;51
1-mar-91;23.00;59
2-mar-91;0.00;59
2-mar-91;1.00;46
2-mar-91;2.00;27
2-mar-91;3.00;6
2-mar-91;4.00;-13
2-mar-91;5.00;-25
2-mar-91;6.00;-28
2-mar-91;7.00;-18
2-mar-91;8.00;-2
2-mar-91;9.00;19
2-mar-91;10.00;35
2-mar-91;11.00;45
2-mar-91;12.00;47
2-mar-91;13.00;36
2-mar-91;14.00;22
2-mar-91;15.00;4
2-mar-91;16.00;-15
2-mar-91;17.00;-25
2-mar-91;18.00;-28
2-mar-91;19.00;-17
2-mar-91;20.00;0
2-mar-91;21.00;23
2-mar-91;22.00;42
2-mar-91;23.00;55
3-mar-91;0.00;57
3-mar-91;1.00;47
3-mar-91;2.00;29
3-mar-91;3.00;9
3-mar-91;4.00;-11
3-mar-91;5.00;-25
3-mar-91;6.00;-31
3-mar-91;7.00;-23
3-mar-91;8.00;-9
3-mar-91;9.00;8
3-mar-91;10.00;23
3-mar-91;11.00;31
3-mar-91;12.00;35
3-mar-91;13.00;31
3-mar-91;14.00;20
3-mar-91;15.00;1
3-mar-91;16.00;-15
3-mar-91;17.00;-28
3-mar-91;18.00;-35
3-mar-91;19.00;-29
3-mar-91;20.00;-13
3-mar-91;21.00;7
3-mar-91;22.00;25
3-mar-91;23.00;38
4-mar-91;0.00;43
4-mar-91;1.00;39
4-mar-91;2.00;27
4-mar-91;3.00;11
4-mar-91;4.00;-8
4-mar-91;5.00;-24
4-mar-91;6.00;-33
4-mar-91;7.00;-33
4-mar-91;8.00;-21
4-mar-91;9.00;-5
4-mar-91;10.00;12
4-mar-91;11.00;23
4-mar-91;12.00;30
4-mar-91;13.00;27
4-mar-91;14.00;16
4-mar-91;15.00;3
4-mar-91;16.00;-13
4-mar-91;17.00;-25
4-mar-91;18.00;-32
4-mar-91;19.00;-28
4-mar-91;20.00;-16
4-mar-91;21.00;-1
4-mar-91;22.00;16
4-mar-91;23.00;30
5-mar-91;0.00;38
5-mar-91;1.00;39
5-mar-91;2.00;31
5-mar-91;3.00;17
5-mar-91;4.00;1
5-mar-91;5.00;-12
5-mar-91;6.00;-21
5-mar-91;7.00;-23
5-mar-91;8.00;-17
5-mar-91;9.00;-8
5-mar-91;10.00;4
5-mar-91;11.00;12
5-mar-91;12.00;17
5-mar-91;13.00;17
5-mar-91;14.00;14
5-mar-91;15.00;4
5-mar-91;16.00;-7
5-mar-91;17.00;-16
5-mar-91;18.00;-20
5-mar-91;19.00;-16
5-mar-91;20.00;-7
5-mar-91;21.00;8
5-mar-91;22.00;22
5-mar-91;23.00;34
6-mar-91;0.00;42
6-mar-91;1.00;43
6-mar-91;2.00;40
6-mar-91;3.00;31
6-mar-91;4.00;17
6-mar-91;5.00;4
6-mar-91;6.00;-7
6-mar-91;7.00;-13
6-mar-91;8.00;-16
6-mar-91;9.00;-12
6-mar-91;10.00;-4
6-mar-91;11.00;6
6-mar-91;12.00;14
6-mar-91;13.00;18
6-mar-91;14.00;19
6-mar-91;15.00;15
6-mar-91;16.00;9
6-mar-91;17.00;4
6-mar-91;18.00;2
6-mar-91;19.00;7
6-mar-91;20.00;15
6-mar-91;21.00;27
6-mar-91;22.00;38
6-mar-91;23.00;48
7-mar-91;0.00;54
7-mar-91;1.00;55
7-mar-91;2.00;51
7-mar-91;3.00;41
7-mar-91;4.00;28
7-mar-91;5.00;16
7-mar-91;6.00;5
7-mar-91;7.00;-2
7-mar-91;8.00;-5
7-mar-91;9.00;-4
7-mar-91;10.00;1
7-mar-91;11.00;7
7-mar-91;12.00;12
7-mar-91;13.00;16
7-mar-91;14.00;19
7-mar-91;15.00;20
7-mar-91;16.00;20
7-mar-91;17.00;22
7-mar-91;18.00;27
7-mar-91;19.00;31
7-mar-91;20.00;39
7-mar-91;21.00;43
7-mar-91;22.00;49
7-mar-91;23.00;55
8-mar-91;0.00;59
8-mar-91;1.00;63
8-mar-91;2.00;65
8-mar-91;3.00;64
8-mar-91;4.00;63
8-mar-91;5.00;57
8-mar-91;6.00;52
8-mar-91;7.00;47
8-mar-91;8.00;40
8-mar-91;9.00;33
8-mar-91;10.00;30
8-mar-91;11.00;29
8-mar-91;12.00;32
8-mar-91;13.00;36
8-mar-91;14.00;38
8-mar-91;15.00;41
8-mar-91;16.00;46
8-mar-91;17.00;48
8-mar-91;18.00;54
8-mar-91;19.00;59
8-mar-91;20.00;63
8-mar-91;21.00;63
8-mar-91;22.00;67
8-mar-91;23.00;72
9-mar-91;0.00;76
9-mar-91;1.00;77
9-mar-91;2.00;78
9-mar-91;3.00;80
9-mar-91;4.00;78
9-mar-91;5.00;72
9-mar-91;6.00;65
9-mar-91;7.00;57
9-mar-91;8.00;48
9-mar-91;9.00;41
9-mar-91;10.00;39
9-mar-91;11.00;36
9-mar-91;12.00;35
9-mar-91;13.00;33
9-mar-91;14.00;30
9-mar-91;15.00;25
9-mar-91;16.00;27
9-mar-91;17.00;31
9-mar-91;18.00;43
9-mar-91;19.00;52
9-mar-91;20.00;55
9-mar-91;21.00;55
9-mar-91;22.00;52
9-mar-91;23.00;47
10-mar-91;0.00;43
10-mar-91;1.00;39
10-mar-91;2.00;37
10-mar-91;3.00;35
10-mar-91;4.00;35
10-mar-91;5.00;35
10-mar-91;6.00;35
10-mar-91;7.00;35
10-mar-91;8.00;32
10-mar-91;9.00;31
10-mar-91;10.00;26
10-mar-91;11.00;19
10-mar-91;12.00;11
10-mar-91;13.00;4
10-mar-91;14.00;1
10-mar-91;15.00;3
10-mar-91;16.00;8
10-mar-91;17.00;19
10-mar-91;18.00;27
10-mar-91;19.00;36
10-mar-91;20.00;44
10-mar-91;21.00;48
10-mar-91;22.00;47
10-mar-91;23.00;40
11-mar-91;0.00;31
11-mar-91;1.00;24
11-mar-91;2.00;19
11-mar-91;3.00;17
11-mar-91;4.00;22
11-mar-91;5.00;28
11-mar-91;6.00;36
11-mar-91;7.00;43
11-mar-91;8.00;44
11-mar-91;9.00;39
11-mar-91;10.00;28
11-mar-91;11.00;17
11-mar-91;12.00;5
11-mar-91;13.00;-5
11-mar-91;14.00;-10
11-mar-91;15.00;-10
11-mar-91;16.00;-5
11-mar-91;17.00;7
11-mar-91;18.00;22
11-mar-91;19.00;35
11-mar-91;20.00;44
11-mar-91;21.00;50
11-mar-91;22.00;51
11-mar-91;23.00;43
12-mar-91;0.00;32
12-mar-91;1.00;22
12-mar-91;2.00;14
12-mar-91;3.00;11
12-mar-91;4.00;16
12-mar-91;5.00;27
12-mar-91;6.00;38
12-mar-91;7.00;47
12-mar-91;8.00;49
12-mar-91;9.00;48
12-mar-91;10.00;38
12-mar-91;11.00;23
12-mar-91;12.00;8
12-mar-91;13.00;-7
12-mar-91;14.00;-15
12-mar-91;15.00;-20
12-mar-91;16.00;-17
12-mar-91;17.00;-5
12-mar-91;18.00;12
12-mar-91;19.00;28
12-mar-91;20.00;43
12-mar-91;21.00;52
12-mar-91;22.00;55
12-mar-91;23.00;49
13-mar-91;0.00;37
13-mar-91;1.00;23
13-mar-91;2.00;12
13-mar-91;3.00;6
13-mar-91;4.00;8
13-mar-91;5.00;16
13-mar-91;6.00;30
13-mar-91;7.00;41
13-mar-91;8.00;51
13-mar-91;9.00;51
13-mar-91;10.00;43
13-mar-91;11.00;31
13-mar-91;12.00;15
13-mar-91;13.00;-3
13-mar-91;14.00;-16
13-mar-91;15.00;-25
13-mar-91;16.00;-25
13-mar-91;17.00;-12
13-mar-91;18.00;5
13-mar-91;19.00;25
13-mar-91;20.00;41
13-mar-91;21.00;54
13-mar-91;22.00;59
13-mar-91;23.00;55
14-mar-91;0.00;43
14-mar-91;1.00;27
14-mar-91;2.00;11
14-mar-91;3.00;0
14-mar-91;4.00;-4
14-mar-91;5.00;1
14-mar-91;6.00;14
14-mar-91;7.00;28
14-mar-91;8.00;41
14-mar-91;9.00;48
14-mar-91;10.00;48
14-mar-91;11.00;39
14-mar-91;12.00;23
14-mar-91;13.00;4
14-mar-91;14.00;-13
14-mar-91;15.00;-26
14-mar-91;16.00;-32
14-mar-91;17.00;-25
14-mar-91;18.00;-8
14-mar-91;19.00;16
14-mar-91;20.00;36
14-mar-91;21.00;52
14-mar-91;22.00;59
14-mar-91;23.00;56
15-mar-91;0.00;44
15-mar-91;1.00;25
15-mar-91;2.00;8
15-mar-91;3.00;-8
15-mar-91;4.00;-16
15-mar-91;5.00;-17
15-mar-91;6.00;-7
15-mar-91;7.00;10
15-mar-91;8.00;27
15-mar-91;9.00;39
15-mar-91;10.00;44
15-mar-91;11.00;39
15-mar-91;12.00;25
15-mar-91;13.00;8
15-mar-91;14.00;-12
15-mar-91;15.00;-26
15-mar-91;16.00;-35
15-mar-91;17.00;-33
15-mar-91;18.00;-17
15-mar-91;19.00;1
15-mar-91;20.00;22
15-mar-91;21.00;39
15-mar-91;22.00;52
15-mar-91;23.00;55
16-mar-91;0.00;49
16-mar-91;1.00;33
16-mar-91;2.00;12
16-mar-91;3.00;-9
16-mar-91;4.00;-25
16-mar-91;5.00;-32
16-mar-91;6.00;-25
16-mar-91;7.00;-8
16-mar-91;8.00;14
16-mar-91;9.00;32
16-mar-91;10.00;46
16-mar-91;11.00;51
16-mar-91;12.00;43
16-mar-91;13.00;27
16-mar-91;14.00;6
16-mar-91;15.00;-16
16-mar-91;16.00;-31
16-mar-91;17.00;-34
16-mar-91;18.00;-23
16-mar-91;19.00;-4
16-mar-91;20.00;22
16-mar-91;21.00;43
16-mar-91;22.00;59
16-mar-91;23.00;67
17-mar-91;0.00;63
17-mar-91;1.00;48
17-mar-91;2.00;27
17-mar-91;3.00;4
17-mar-91;4.00;-13
17-mar-91;5.00;-25
17-mar-91;6.00;-25
17-mar-91;7.00;-9
17-mar-91;8.00;12
17-mar-91;9.00;35
17-mar-91;10.00;52
17-mar-91;11.00;58
17-mar-91;12.00;52
17-mar-91;13.00;36
17-mar-91;14.00;16
17-mar-91;15.00;-4
17-mar-91;16.00;-18
17-mar-91;17.00;-24
17-mar-91;18.00;-16
17-mar-91;19.00;3
17-mar-91;20.00;27
17-mar-91;21.00;48
17-mar-91;22.00;63
17-mar-91;23.00;71
18-mar-91;0.00;68
18-mar-91;1.00;55
18-mar-91;2.00;37
18-mar-91;3.00;16
18-mar-91;4.00;-3
18-mar-91;5.00;-16
18-mar-91;6.00;-21
18-mar-91;7.00;-16
18-mar-91;8.00;1
18-mar-91;9.00;20
18-mar-91;10.00;35
18-mar-91;11.00;43
18-mar-91;12.00;44
18-mar-91;13.00;36
18-mar-91;14.00;22
18-mar-91;15.00;4
18-mar-91;16.00;-8
18-mar-91;17.00;-15
18-mar-91;18.00;-13
18-mar-91;19.00;-1
18-mar-91;20.00;16
18-mar-91;21.00;36
18-mar-91;22.00;52
18-mar-91;23.00;62
19-mar-91;0.00;63
19-mar-91;1.00;55
19-mar-91;2.00;39
19-mar-91;3.00;20
19-mar-91;4.00;-1
19-mar-91;5.00;-18
19-mar-91;6.00;-29
19-mar-91;7.00;-32
19-mar-91;8.00;-21
19-mar-91;9.00;-5
19-mar-91;10.00;12
19-mar-91;11.00;27
19-mar-91;12.00;35
19-mar-91;13.00;36
19-mar-91;14.00;28
19-mar-91;15.00;16
19-mar-91;16.00;1
19-mar-91;17.00;-10
19-mar-91;18.00;-12
19-mar-91;19.00;-4
19-mar-91;20.00;11
19-mar-91;21.00;27
19-mar-91;22.00;44
19-mar-91;23.00;55
20-mar-91;0.00;60
20-mar-91;1.00;55
20-mar-91;2.00;44
20-mar-91;3.00;27
20-mar-91;4.00;8
20-mar-91;5.00;-9
20-mar-91;6.00;-21
20-mar-91;7.00;-28
20-mar-91;8.00;-25
20-mar-91;9.00;-12
20-mar-91;10.00;3
20-mar-91;11.00;17
20-mar-91;12.00;29
20-mar-91;13.00;34
20-mar-91;14.00;35
20-mar-91;15.00;28
20-mar-91;16.00;19
20-mar-91;17.00;6
20-mar-91;18.00;-1
20-mar-91;19.00;-1
20-mar-91;20.00;5
20-mar-91;21.00;17
20-mar-91;22.00;31
20-mar-91;23.00;43
21-mar-91;0.00;51
21-mar-91;1.00;49
21-mar-91;2.00;41
21-mar-91;3.00;27
21-mar-91;4.00;10
21-mar-91;5.00;-7
21-mar-91;6.00;-20
21-mar-91;7.00;-28
21-mar-91;8.00;-30
21-mar-91;9.00;-25
21-mar-91;10.00;-12
21-mar-91;11.00;3
21-mar-91;12.00;14
21-mar-91;13.00;22
21-mar-91;14.00;23
21-mar-91;15.00;22
21-mar-91;16.00;15
21-mar-91;17.00;8
21-mar-91;18.00;3
21-mar-91;19.00;1
21-mar-91;20.00;7
21-mar-91;21.00;16
21-mar-91;22.00;28
21-mar-91;23.00;38
22-mar-91;0.00;43
22-mar-91;1.00;46
22-mar-91;2.00;42
22-mar-91;3.00;32
22-mar-91;4.00;22
22-mar-91;5.00;9
22-mar-91;6.00;-1
22-mar-91;7.00;-8
22-mar-91;8.00;-12
22-mar-91;9.00;-10
22-mar-91;10.00;-7
22-mar-91;11.00;-1
22-mar-91;12.00;4
22-mar-91;13.00;11
22-mar-91;14.00;16
22-mar-91;15.00;19
22-mar-91;16.00;23
22-mar-91;17.00;27
22-mar-91;18.00;28
22-mar-91;19.00;31
22-mar-91;20.00;35
22-mar-91;21.00;39
22-mar-91;22.00;43
22-mar-91;23.00;47
23-mar-91;0.00;48
23-mar-91;1.00;48
23-mar-91;2.00;43
23-mar-91;3.00;38
23-mar-91;4.00;32
23-mar-91;5.00;25
23-mar-91;6.00;19
23-mar-91;7.00;12
23-mar-91;8.00;4
23-mar-91;9.00;-2
23-mar-91;10.00;-7
23-mar-91;11.00;-10
23-mar-91;12.00;-10
23-mar-91;13.00;-7
23-mar-91;14.00;1
23-mar-91;15.00;12
23-mar-91;16.00;22
23-mar-91;17.00;28
23-mar-91;18.00;34
23-mar-91;19.00;38
23-mar-91;20.00;38
23-mar-91;21.00;39
23-mar-91;22.00;36
23-mar-91;23.00;33
24-mar-91;0.00;31
24-mar-91;1.00;28
24-mar-91;2.00;25
24-mar-91;3.00;23
24-mar-91;4.00;20
24-mar-91;5.00;19
24-mar-91;6.00;16
24-mar-91;7.00;12
24-mar-91;8.00;8
24-mar-91;9.00;-1
24-mar-91;10.00;-10
24-mar-91;11.00;-16
24-mar-91;12.00;-21
24-mar-91;13.00;-24
24-mar-91;14.00;-20
24-mar-91;15.00;-9
24-mar-91;16.00;4
24-mar-91;17.00;17
24-mar-91;18.00;28
24-mar-91;19.00;38
24-mar-91;20.00;39
24-mar-91;21.00;39
24-mar-91;22.00;32
24-mar-91;23.00;24
25-mar-91;0.00;16
25-mar-91;1.00;11
25-mar-91;2.00;10
25-mar-91;3.00;11
25-mar-91;4.00;16
25-mar-91;5.00;20
25-mar-91;6.00;27
25-mar-91;7.00;30
25-mar-91;8.00;30
25-mar-91;9.00;27
25-mar-91;10.00;24
25-mar-91;11.00;16
25-mar-91;12.00;8
25-mar-91;13.00;3
25-mar-91;14.00;1
25-mar-91;15.00;4
25-mar-91;16.00;14
25-mar-91;17.00;27
25-mar-91;18.00;39
25-mar-91;19.00;51
25-mar-91;20.00;57
25-mar-91;21.00;55
25-mar-91;22.00;51
25-mar-91;23.00;36
26-mar-91;0.00;20
26-mar-91;1.00;4
26-mar-91;2.00;-7
26-mar-91;3.00;-10
26-mar-91;4.00;-9
26-mar-91;5.00;0
26-mar-91;6.00;16
26-mar-91;7.00;32
26-mar-91;8.00;41
26-mar-91;9.00;44
26-mar-91;10.00;39
26-mar-91;11.00;25
26-mar-91;12.00;8
26-mar-91;13.00;-5
26-mar-91;14.00;-13
26-mar-91;15.00;-12
26-mar-91;16.00;-1
26-mar-91;17.00;14
26-mar-91;18.00;30
26-mar-91;19.00;43
26-mar-91;20.00;51
26-mar-91;21.00;49
26-mar-91;22.00;39
26-mar-91;23.00;25
27-mar-91;0.00;8
27-mar-91;1.00;-7
27-mar-91;2.00;-16
27-mar-91;3.00;-16
27-mar-91;4.00;-9
27-mar-91;5.00;4
27-mar-91;6.00;20
27-mar-91;7.00;32
27-mar-91;8.00;43
27-mar-91;9.00;48
27-mar-91;10.00;48
27-mar-91;11.00;36
27-mar-91;12.00;22
27-mar-91;13.00;4
27-mar-91;14.00;-10
27-mar-91;15.00;-18
27-mar-91;16.00;-17
27-mar-91;17.00;-4
27-mar-91;18.00;14
27-mar-91;19.00;34
27-mar-91;20.00;51
27-mar-91;21.00;58
27-mar-91;22.00;55
27-mar-91;23.00;46
28-mar-91;0.00;28
28-mar-91;1.00;11
28-mar-91;2.00;-1
28-mar-91;3.00;-8
28-mar-91;4.00;-9
28-mar-91;5.00;3
28-mar-91;6.00;20
28-mar-91;7.00;38
28-mar-91;8.00;50
28-mar-91;9.00;59
28-mar-91;10.00;63
28-mar-91;11.00;54
28-mar-91;12.00;36
28-mar-91;13.00;17
28-mar-91;14.00;-1
28-mar-91;15.00;-16
28-mar-91;16.00;-21
28-mar-91;17.00;-14
28-mar-91;18.00;3
28-mar-91;19.00;23
28-mar-91;20.00;41
28-mar-91;21.00;56
28-mar-91;22.00;64
28-mar-91;23.00;60
29-mar-91;0.00;43
29-mar-91;1.00;25
29-mar-91;2.00;8
29-mar-91;3.00;-8
29-mar-91;4.00;-20
29-mar-91;5.00;-20
29-mar-91;6.00;-8
29-mar-91;7.00;11
29-mar-91;8.00;29
