Data;Ora solare;Livello Punta Salute Canal Grande (cm)
13-mag-06;6.00;-20
13-mag-06;7.00;-3
13-mag-06;8.00;16
13-mag-06;9.00;31
13-mag-06;10.00;42
13-mag-06;11.00;47
13-mag-06;12.00;45
13-mag-06;13.00;37
13-mag-06;14.00;25
13-mag-06;15.00;16
13-mag-06;16.00;12
13-mag-06;17.00;15
13-mag-06;18.00;26
13-mag-06;19.00;43
13-mag-06;20.00;58
13-mag-06;21.00;69
13-mag-06;22.00;73
13-mag-06;23.00;69
14-mag-06;0.00;55
14-mag-06;1.00;35
14-mag-06;2.00;14
14-mag-06;3.00;-5
14-mag-06;4.00;-19
14-mag-06;5.00;-28
14-mag-06;6.00;-28
14-mag-06;7.00;-18
14-mag-06;8.00;0
14-mag-06;9.00;18
14-mag-06;10.00;31
14-mag-06;11.00;42
14-mag-06;12.00;46
14-mag-06;13.00;42
14-mag-06;14.00;33
14-mag-06;15.00;22
14-mag-06;16.00;12
14-mag-06;17.00;9
14-mag-06;18.00;14
14-mag-06;19.00;27
14-mag-06;20.00;42
14-mag-06;21.00;58
14-mag-06;22.00;69
14-mag-06;23.00;70
15-mag-06;0.00;59
15-mag-06;1.00;39
15-mag-06;2.00;16
15-mag-06;3.00;-8
15-mag-06;4.00;-29
15-mag-06;5.00;-43
15-mag-06;6.00;-48
15-mag-06;7.00;-39
15-mag-06;8.00;-21
15-mag-06;9.00;-1
15-mag-06;10.00;15
15-mag-06;11.00;27
15-mag-06;12.00;34
15-mag-06;13.00;34
15-mag-06;14.00;29
15-mag-06;15.00;19
15-mag-06;16.00;10
15-mag-06;17.00;7
15-mag-06;18.00;11
15-mag-06;19.00;21
15-mag-06;20.00;35
15-mag-06;21.00;47
15-mag-06;22.00;55
15-mag-06;23.00;58
16-mag-06;0.00;53
16-mag-06;1.00;39
16-mag-06;2.00;20
16-mag-06;3.00;-1
16-mag-06;4.00;-18
16-mag-06;5.00;-32
16-mag-06;6.00;-39
16-mag-06;7.00;-37
16-mag-06;8.00;-24
16-mag-06;9.00;-7
16-mag-06;10.00;10
16-mag-06;11.00;23
16-mag-06;12.00;32
16-mag-06;13.00;37
16-mag-06;14.00;36
16-mag-06;15.00;32
16-mag-06;16.00;26
16-mag-06;17.00;20
16-mag-06;18.00;19
16-mag-06;19.00;23
16-mag-06;20.00;30
16-mag-06;21.00;41
16-mag-06;22.00;51
16-mag-06;23.00;57
17-mag-06;0.00;57
17-mag-06;1.00;50
17-mag-06;2.00;36
17-mag-06;3.00;18
17-mag-06;4.00;-1
17-mag-06;5.00;-16
17-mag-06;6.00;-27
17-mag-06;7.00;-29
17-mag-06;8.00;-25
17-mag-06;9.00;-14
17-mag-06;10.00;-1
17-mag-06;11.00;11
17-mag-06;12.00;22
17-mag-06;13.00;31
17-mag-06;14.00;36
17-mag-06;15.00;38
17-mag-06;16.00;36
17-mag-06;17.00;33
17-mag-06;18.00;29
17-mag-06;19.00;27
17-mag-06;20.00;30
17-mag-06;21.00;34
17-mag-06;22.00;41
17-mag-06;23.00;46
18-mag-06;0.00;48
18-mag-06;1.00;45
18-mag-06;2.00;36
18-mag-06;3.00;24
18-mag-06;4.00;8
18-mag-06;5.00;-6
18-mag-06;6.00;-20
18-mag-06;7.00;-29
18-mag-06;8.00;-31
18-mag-06;9.00;-27
18-mag-06;10.00;-16
18-mag-06;11.00;-4
18-mag-06;12.00;11
18-mag-06;13.00;24
18-mag-06;14.00;34
18-mag-06;15.00;39
18-mag-06;16.00;41
18-mag-06;17.00;41
18-mag-06;18.00;36
18-mag-06;19.00;31
18-mag-06;20.00;29
18-mag-06;21.00;32
18-mag-06;22.00;34
18-mag-06;23.00;36
19-mag-06;0.00;40
19-mag-06;1.00;45
19-mag-06;2.00;44
19-mag-06;3.00;37
19-mag-06;4.00;24
19-mag-06;5.00;10
19-mag-06;6.00;-2
19-mag-06;7.00;-11
19-mag-06;8.00;-17
19-mag-06;9.00;-19
19-mag-06;10.00;-13
19-mag-06;11.00;-3
19-mag-06;12.00;10
19-mag-06;13.00;24
19-mag-06;14.00;37
19-mag-06;15.00;47
19-mag-06;16.00;55
19-mag-06;17.00;59
19-mag-06;18.00;60
19-mag-06;19.00;56
19-mag-06;20.00;50
19-mag-06;21.00;46
19-mag-06;22.00;42
19-mag-06;23.00;41
20-mag-06;0.00;40
20-mag-06;1.00;39
20-mag-06;2.00;37
20-mag-06;3.00;33
20-mag-06;4.00;30
20-mag-06;5.00;26
20-mag-06;6.00;18
20-mag-06;7.00;10
20-mag-06;8.00;7
20-mag-06;9.00;3
20-mag-06;10.00;3
20-mag-06;11.00;5
20-mag-06;12.00;12
20-mag-06;13.00;20
20-mag-06;14.00;30
20-mag-06;15.00;41
20-mag-06;16.00;51
20-mag-06;17.00;60
20-mag-06;18.00;67
20-mag-06;19.00;70
20-mag-06;20.00;66
20-mag-06;21.00;57
20-mag-06;22.00;45
20-mag-06;23.00;31
21-mag-06;0.00;21
21-mag-06;1.00;16
21-mag-06;2.00;16
21-mag-06;3.00;20
21-mag-06;4.00;27
21-mag-06;5.00;27
21-mag-06;6.00;31
21-mag-06;7.00;27
21-mag-06;8.00;20
21-mag-06;9.00;11
21-mag-06;10.00;3
21-mag-06;11.00;-1
21-mag-06;12.00;0
21-mag-06;13.00;3
21-mag-06;14.00;14
21-mag-06;15.00;30
21-mag-06;16.00;42
21-mag-06;17.00;60
21-mag-06;18.00;71
21-mag-06;19.00;76
21-mag-06;20.00;73
21-mag-06;21.00;61
21-mag-06;22.00;44
21-mag-06;23.00;27
22-mag-06;0.00;12
22-mag-06;1.00;2
22-mag-06;2.00;-1
22-mag-06;3.00;5
22-mag-06;4.00;15
22-mag-06;5.00;24
22-mag-06;6.00;32
22-mag-06;7.00;36
22-mag-06;8.00;31
22-mag-06;9.00;21
22-mag-06;10.00;8
22-mag-06;11.00;-3
22-mag-06;12.00;-9
22-mag-06;13.00;-6
22-mag-06;14.00;7
22-mag-06;15.00;24
22-mag-06;16.00;41
22-mag-06;17.00;57
22-mag-06;18.00;69
22-mag-06;19.00;76
22-mag-06;20.00;75
22-mag-06;21.00;67
22-mag-06;22.00;50
22-mag-06;23.00;33
23-mag-06;0.00;18
23-mag-06;1.00;6
23-mag-06;2.00;-3
23-mag-06;3.00;-4
23-mag-06;4.00;4
23-mag-06;5.00;18
23-mag-06;6.00;30
23-mag-06;7.00;37
23-mag-06;8.00;39
23-mag-06;9.00;35
23-mag-06;10.00;25
23-mag-06;11.00;14
23-mag-06;12.00;6
23-mag-06;13.00;3
23-mag-06;14.00;7
23-mag-06;15.00;19
23-mag-06;16.00;33
23-mag-06;17.00;48
23-mag-06;18.00;62
23-mag-06;19.00;73
23-mag-06;20.00;76
23-mag-06;21.00;76
23-mag-06;22.00;61
23-mag-06;23.00;42
24-mag-06;0.00;20
24-mag-06;1.00;1
24-mag-06;2.00;-16
24-mag-06;3.00;-27
24-mag-06;4.00;-25
24-mag-06;5.00;-10
24-mag-06;6.00;5
24-mag-06;7.00;23
24-mag-06;8.00;35
24-mag-06;9.00;39
24-mag-06;10.00;39
24-mag-06;11.00;29
24-mag-06;12.00;13
24-mag-06;13.00;3
24-mag-06;14.00;-1
24-mag-06;15.00;4
24-mag-06;16.00;17
24-mag-06;17.00;36
24-mag-06;18.00;43
24-mag-06;19.00;60
24-mag-06;20.00;69
24-mag-06;21.00;73
24-mag-06;22.00;59
24-mag-06;23.00;41
25-mag-06;0.00;23
25-mag-06;1.00;6
25-mag-06;2.00;-13
25-mag-06;3.00;-31
25-mag-06;4.00;-36
25-mag-06;5.00;-28
25-mag-06;6.00;-12
25-mag-06;7.00;8
25-mag-06;8.00;24
25-mag-06;9.00;36
25-mag-06;10.00;36
25-mag-06;11.00;26
25-mag-06;12.00;16
25-mag-06;13.00;4
25-mag-06;14.00;-3
25-mag-06;15.00;0
25-mag-06;16.00;11
25-mag-06;17.00;26
25-mag-06;18.00;41
25-mag-06;19.00;55
25-mag-06;20.00;67
25-mag-06;21.00;71
25-mag-06;22.00;64
25-mag-06;23.00;50
26-mag-06;0.00;30
26-mag-06;1.00;7
26-mag-06;2.00;-15
26-mag-06;3.00;-33
26-mag-06;4.00;-42
26-mag-06;5.00;-38
26-mag-06;6.00;-22
26-mag-06;7.00;-2
26-mag-06;8.00;15
26-mag-06;9.00;28
26-mag-06;10.00;37
26-mag-06;11.00;38
26-mag-06;12.00;33
26-mag-06;13.00;21
26-mag-06;14.00;10
26-mag-06;15.00;3
26-mag-06;16.00;5
26-mag-06;17.00;15
26-mag-06;18.00;31
26-mag-06;19.00;47
26-mag-06;20.00;61
26-mag-06;21.00;69
26-mag-06;22.00;70
26-mag-06;23.00;62
27-mag-06;0.00;44
27-mag-06;1.00;22
27-mag-06;2.00;-1
27-mag-06;3.00;-21
27-mag-06;4.00;-36
27-mag-06;5.00;-42
27-mag-06;6.00;-33
27-mag-06;7.00;-15
27-mag-06;8.00;6
27-mag-06;9.00;24
27-mag-06;10.00;39
27-mag-06;11.00;47
27-mag-06;12.00;48
27-mag-06;13.00;40
27-mag-06;14.00;28
27-mag-06;15.00;15
27-mag-06;16.00;7
27-mag-06;17.00;8
27-mag-06;18.00;20
27-mag-06;19.00;36
27-mag-06;20.00;52
27-mag-06;21.00;65
27-mag-06;22.00;70
27-mag-06;23.00;67
28-mag-06;0.00;50
28-mag-06;1.00;29
28-mag-06;2.00;6
28-mag-06;3.00;-17
28-mag-06;4.00;-34
28-mag-06;5.00;-43
28-mag-06;6.00;-41
28-mag-06;7.00;-23
28-mag-06;8.00;0
28-mag-06;9.00;19
28-mag-06;10.00;35
28-mag-06;11.00;44
28-mag-06;12.00;50
28-mag-06;13.00;48
28-mag-06;14.00;38
28-mag-06;15.00;26
28-mag-06;16.00;20
28-mag-06;17.00;19
28-mag-06;18.00;29
28-mag-06;19.00;41
28-mag-06;20.00;54
28-mag-06;21.00;65
28-mag-06;22.00;71
28-mag-06;23.00;70
29-mag-06;0.00;60
29-mag-06;1.00;42
29-mag-06;2.00;22
29-mag-06;3.00;2
29-mag-06;4.00;-16
29-mag-06;5.00;-27
29-mag-06;6.00;-30
29-mag-06;7.00;-21
29-mag-06;8.00;-5
29-mag-06;9.00;12
29-mag-06;10.00;29
29-mag-06;11.00;42
29-mag-06;12.00;50
29-mag-06;13.00;51
29-mag-06;14.00;50
29-mag-06;15.00;45
29-mag-06;16.00;37
29-mag-06;17.00;31
29-mag-06;18.00;32
29-mag-06;19.00;43
29-mag-06;20.00;55
29-mag-06;21.00;63
29-mag-06;22.00;71
29-mag-06;23.00;78
30-mag-06;0.00;72
30-mag-06;1.00;56
30-mag-06;2.00;40
30-mag-06;3.00;24
30-mag-06;4.00;4
30-mag-06;5.00;-12
30-mag-06;6.00;-17
30-mag-06;7.00;-11
30-mag-06;8.00;-4
30-mag-06;9.00;8
30-mag-06;10.00;28
30-mag-06;11.00;41
30-mag-06;12.00;51
30-mag-06;13.00;57
30-mag-06;14.00;60
30-mag-06;15.00;54
30-mag-06;16.00;46
30-mag-06;17.00;38
30-mag-06;18.00;33
30-mag-06;19.00;36
30-mag-06;20.00;41
30-mag-06;21.00;44
30-mag-06;22.00;47
30-mag-06;23.00;44
31-mag-06;0.00;39
31-mag-06;1.00;33
31-mag-06;2.00;24
31-mag-06;3.00;7
31-mag-06;4.00;-12
31-mag-06;5.00;-30
31-mag-06;6.00;-40
31-mag-06;7.00;-30
31-mag-06;8.00;-13
31-mag-06;9.00;8
31-mag-06;10.00;27
31-mag-06;11.00;42
31-mag-06;12.00;53
31-mag-06;13.00;65
31-mag-06;14.00;71
31-mag-06;15.00;69
31-mag-06;16.00;56
31-mag-06;17.00;39
31-mag-06;18.00;29
31-mag-06;19.00;21
31-mag-06;20.00;15
31-mag-06;21.00;16
31-mag-06;22.00;25
31-mag-06;23.00;36
01-giu-06;0.00;40
01-giu-06;1.00;36
01-giu-06;2.00;26
01-giu-06;3.00;14
01-giu-06;4.00;5
01-giu-06;5.00;-1
01-giu-06;6.00;-3
01-giu-06;7.00;2
01-giu-06;8.00;6
01-giu-06;9.00;13
01-giu-06;10.00;25
01-giu-06;11.00;38
01-giu-06;12.00;49
01-giu-06;13.00;56
01-giu-06;14.00;60
01-giu-06;15.00;59
01-giu-06;16.00;50
01-giu-06;17.00;41
01-giu-06;18.00;33
01-giu-06;19.00;27
01-giu-06;20.00;23
01-giu-06;21.00;25
01-giu-06;22.00;30
01-giu-06;23.00;29
02-giu-06;0.00;27
02-giu-06;1.00;23
02-giu-06;2.00;22
02-giu-06;3.00;22
02-giu-06;4.00;21
02-giu-06;5.00;22
02-giu-06;6.00;20
02-giu-06;7.00;14
02-giu-06;8.00;9
02-giu-06;9.00;7
02-giu-06;10.00;11
02-giu-06;11.00;18
02-giu-06;12.00;26
02-giu-06;13.00;36
02-giu-06;14.00;44
02-giu-06;15.00;48
02-giu-06;16.00;50
02-giu-06;17.00;48
02-giu-06;18.00;44
02-giu-06;19.00;40
02-giu-06;20.00;30
02-giu-06;21.00;23
02-giu-06;22.00;16
02-giu-06;23.00;13
03-giu-06;0.00;23
03-giu-06;1.00;31
03-giu-06;2.00;36
03-giu-06;3.00;38
03-giu-06;4.00;32
03-giu-06;5.00;25
03-giu-06;6.00;20
03-giu-06;7.00;12
03-giu-06;8.00;7
03-giu-06;9.00;5
03-giu-06;10.00;4
03-giu-06;11.00;5
03-giu-06;12.00;12
03-giu-06;13.00;23
03-giu-06;14.00;35
03-giu-06;15.00;44
03-giu-06;16.00;51
03-giu-06;17.00;55
03-giu-06;18.00;53
03-giu-06;19.00;44
03-giu-06;20.00;33
03-giu-06;21.00;25
03-giu-06;22.00;19
03-giu-06;23.00;18
04-giu-06;0.00;21
04-giu-06;1.00;23
04-giu-06;2.00;26
04-giu-06;3.00;28
04-giu-06;4.00;29
04-giu-06;5.00;27
04-giu-06;6.00;24
04-giu-06;7.00;17
04-giu-06;8.00;10
04-giu-06;9.00;3
04-giu-06;10.00;0
04-giu-06;11.00;1
04-giu-06;12.00;9
04-giu-06;13.00;20
04-giu-06;14.00;34
04-giu-06;15.00;47
04-giu-06;16.00;56
04-giu-06;17.00;60
04-giu-06;18.00;60
04-giu-06;19.00;54
04-giu-06;20.00;44
04-giu-06;21.00;35
04-giu-06;22.00;27
04-giu-06;23.00;23
05-giu-06;0.00;22
05-giu-06;1.00;21
05-giu-06;2.00;21
05-giu-06;3.00;24
05-giu-06;4.00;27
05-giu-06;5.00;30
05-giu-06;6.00;31
05-giu-06;7.00;29
05-giu-06;8.00;23
05-giu-06;9.00;18
05-giu-06;10.00;13
05-giu-06;11.00;11
05-giu-06;12.00;13
05-giu-06;13.00;21
05-giu-06;14.00;31
05-giu-06;15.00;42
05-giu-06;16.00;52
05-giu-06;17.00;58
05-giu-06;18.00;63
05-giu-06;19.00;60
05-giu-06;20.00;54
05-giu-06;21.00;45
05-giu-06;22.00;35
05-giu-06;23.00;23
06-giu-06;0.00;12
06-giu-06;1.00;7
06-giu-06;2.00;5
06-giu-06;3.00;5
06-giu-06;4.00;8
06-giu-06;5.00;11
06-giu-06;6.00;15
06-giu-06;7.00;21
06-giu-06;8.00;23
06-giu-06;9.00;21
06-giu-06;10.00;16
06-giu-06;11.00;10
06-giu-06;12.00;9
06-giu-06;13.00;9
06-giu-06;14.00;15
06-giu-06;15.00;28
06-giu-06;16.00;42
06-giu-06;17.00;53
06-giu-06;18.00;64
06-giu-06;19.00;68
06-giu-06;20.00;63
06-giu-06;21.00;54
06-giu-06;22.00;38
06-giu-06;23.00;21
07-giu-06;0.00;7
07-giu-06;1.00;-6
07-giu-06;2.00;-17
07-giu-06;3.00;-20
07-giu-06;4.00;-16
07-giu-06;5.00;-5
07-giu-06;6.00;6
07-giu-06;7.00;16
07-giu-06;8.00;22
07-giu-06;9.00;23
07-giu-06;10.00;19
07-giu-06;11.00;12
07-giu-06;12.00;7
07-giu-06;13.00;5
07-giu-06;14.00;10
07-giu-06;15.00;21
07-giu-06;16.00;32
07-giu-06;17.00;46
07-giu-06;18.00;56
07-giu-06;19.00;63
07-giu-06;20.00;62
07-giu-06;21.00;52
07-giu-06;22.00;37
07-giu-06;23.00;17
08-giu-06;0.00;-1
08-giu-06;1.00;-17
08-giu-06;2.00;-29
08-giu-06;3.00;-33
08-giu-06;4.00;-27
08-giu-06;5.00;-15
08-giu-06;6.00;-1
08-giu-06;7.00;11
08-giu-06;8.00;21
08-giu-06;9.00;27
08-giu-06;10.00;26
08-giu-06;11.00;20
08-giu-06;12.00;12
08-giu-06;13.00;6
08-giu-06;14.00;5
08-giu-06;15.00;11
08-giu-06;16.00;22
08-giu-06;17.00;35
08-giu-06;18.00;47
08-giu-06;19.00;56
08-giu-06;20.00;59
08-giu-06;21.00;53
08-giu-06;22.00;38
08-giu-06;23.00;19
09-giu-06;0.00;-1
09-giu-06;1.00;-18
09-giu-06;2.00;-32
09-giu-06;3.00;-38
09-giu-06;4.00;-37
09-giu-06;5.00;-26
09-giu-06;6.00;-9
09-giu-06;7.00;9
09-giu-06;8.00;21
09-giu-06;9.00;31
09-giu-06;10.00;36
09-giu-06;11.00;33
09-giu-06;12.00;26
09-giu-06;13.00;16
09-giu-06;14.00;11
09-giu-06;15.00;11
09-giu-06;16.00;17
09-giu-06;17.00;29
09-giu-06;18.00;40
09-giu-06;19.00;49
09-giu-06;20.00;54
09-giu-06;21.00;53
09-giu-06;22.00;44
09-giu-06;23.00;28
10-giu-06;0.00;10
10-giu-06;1.00;-9
10-giu-06;2.00;-26
10-giu-06;3.00;-38
10-giu-06;4.00;-42
10-giu-06;5.00;-34
10-giu-06;6.00;-17
10-giu-06;7.00;3
10-giu-06;8.00;21
10-giu-06;9.00;36
10-giu-06;10.00;46
10-giu-06;11.00;48
10-giu-06;12.00;43
10-giu-06;13.00;31
10-giu-06;14.00;20
10-giu-06;15.00;12
10-giu-06;16.00;12
10-giu-06;17.00;20
10-giu-06;18.00;34
10-giu-06;19.00;49
10-giu-06;20.00;60
10-giu-06;21.00;68
10-giu-06;22.00;74
10-giu-06;23.00;65
11-giu-06;0.00;45
11-giu-06;1.00;20
11-giu-06;2.00;-3
11-giu-06;3.00;-24
11-giu-06;4.00;-37
11-giu-06;5.00;-38
11-giu-06;6.00;-27
11-giu-06;7.00;-9
11-giu-06;8.00;9
11-giu-06;9.00;24
11-giu-06;10.00;35
11-giu-06;11.00;43
11-giu-06;12.00;40
11-giu-06;13.00;32
11-giu-06;14.00;21
11-giu-06;15.00;9
11-giu-06;16.00;4
11-giu-06;17.00;6
11-giu-06;18.00;14
11-giu-06;19.00;30
11-giu-06;20.00;45
11-giu-06;21.00;55
11-giu-06;22.00;59
11-giu-06;23.00;52
12-giu-06;0.00;35
12-giu-06;1.00;14
12-giu-06;2.00;-8
12-giu-06;3.00;-28
12-giu-06;4.00;-44
12-giu-06;5.00;-51
12-giu-06;6.00;-47
12-giu-06;7.00;-31
12-giu-06;8.00;-9
12-giu-06;9.00;10
12-giu-06;10.00;27
12-giu-06;11.00;37
12-giu-06;12.00;41
12-giu-06;13.00;37
12-giu-06;14.00;24
12-giu-06;15.00;10
12-giu-06;16.00;1
12-giu-06;17.00;-1
12-giu-06;18.00;7
12-giu-06;19.00;21
12-giu-06;20.00;36
12-giu-06;21.00;48
12-giu-06;22.00;54
12-giu-06;23.00;54
13-giu-06;0.00;43
13-giu-06;1.00;24
13-giu-06;2.00;1
13-giu-06;3.00;-21
13-giu-06;4.00;-41
13-giu-06;5.00;-53
13-giu-06;6.00;-53
13-giu-06;7.00;-40
13-giu-06;8.00;-21
13-giu-06;9.00;0
13-giu-06;10.00;16
13-giu-06;11.00;27
13-giu-06;12.00;34
13-giu-06;13.00;35
13-giu-06;14.00;31
13-giu-06;15.00;22
13-giu-06;16.00;13
13-giu-06;17.00;10
13-giu-06;18.00;11
13-giu-06;19.00;19
13-giu-06;20.00;31
13-giu-06;21.00;43
13-giu-06;22.00;53
13-giu-06;23.00;57
14-giu-06;0.00;53
14-giu-06;1.00;39
14-giu-06;2.00;19
14-giu-06;3.00;0
14-giu-06;4.00;-19
14-giu-06;5.00;-33
14-giu-06;6.00;-42
14-giu-06;7.00;-42
14-giu-06;8.00;-30
14-giu-06;9.00;-12
14-giu-06;10.00;5
14-giu-06;11.00;21
14-giu-06;12.00;32
14-giu-06;13.00;38
14-giu-06;14.00;41
14-giu-06;15.00;39
14-giu-06;16.00;31
14-giu-06;17.00;23
14-giu-06;18.00;19
14-giu-06;19.00;20
14-giu-06;20.00;28
14-giu-06;21.00;38
14-giu-06;22.00;49
14-giu-06;23.00;55
15-giu-06;0.00;57
15-giu-06;1.00;48
15-giu-06;2.00;34
15-giu-06;3.00;14
15-giu-06;4.00;-6
15-giu-06;5.00;-24
15-giu-06;6.00;-37
15-giu-06;7.00;-43
15-giu-06;8.00;-37
15-giu-06;9.00;-24
15-giu-06;10.00;-7
15-giu-06;11.00;10
15-giu-06;12.00;25
15-giu-06;13.00;35
15-giu-06;14.00;42
15-giu-06;15.00;44
15-giu-06;16.00;40
15-giu-06;17.00;33
15-giu-06;18.00;24
15-giu-06;19.00;19
15-giu-06;20.00;19
15-giu-06;21.00;25
15-giu-06;22.00;36
15-giu-06;23.00;45
16-giu-06;0.00;49
16-giu-06;1.00;47
16-giu-06;2.00;37
16-giu-06;3.00;21
16-giu-06;4.00;3
16-giu-06;5.00;-13
16-giu-06;6.00;-28
16-giu-06;7.00;-37
16-giu-06;8.00;-38
16-giu-06;9.00;-29
16-giu-06;10.00;-14
16-giu-06;11.00;1
16-giu-06;12.00;16
16-giu-06;13.00;34
16-giu-06;14.00;44
16-giu-06;15.00;51
16-giu-06;16.00;53
16-giu-06;17.00;47
16-giu-06;18.00;37
16-giu-06;19.00;29
16-giu-06;20.00;22
16-giu-06;21.00;21
16-giu-06;22.00;23
16-giu-06;23.00;29
17-giu-06;0.00;34
17-giu-06;1.00;36
17-giu-06;2.00;33
17-giu-06;3.00;23
17-giu-06;4.00;10
17-giu-06;5.00;-5
17-giu-06;6.00;-18
17-giu-06;7.00;-28
17-giu-06;8.00;-33
17-giu-06;9.00;-31
17-giu-06;10.00;-17
17-giu-06;11.00;-2
17-giu-06;12.00;16
17-giu-06;13.00;30
17-giu-06;14.00;42
17-giu-06;15.00;53
17-giu-06;16.00;57
17-giu-06;17.00;56
17-giu-06;18.00;49
17-giu-06;19.00;38
17-giu-06;20.00;28
17-giu-06;21.00;20
17-giu-06;22.00;15
17-giu-06;23.00;13
18-giu-06;0.00;15
18-giu-06;1.00;17
18-giu-06;2.00;19
18-giu-06;3.00;19
18-giu-06;4.00;14
18-giu-06;5.00;7
18-giu-06;6.00;-4
18-giu-06;7.00;-11
18-giu-06;8.00;-19
18-giu-06;9.00;-19
18-giu-06;10.00;-16
18-giu-06;11.00;-8
18-giu-06;12.00;6
18-giu-06;13.00;22
18-giu-06;14.00;38
18-giu-06;15.00;51
18-giu-06;16.00;59
18-giu-06;17.00;65
18-giu-06;18.00;61
18-giu-06;19.00;52
18-giu-06;20.00;36
18-giu-06;21.00;22
18-giu-06;22.00;9
18-giu-06;23.00;1
19-giu-06;0.00;0
19-giu-06;1.00;2
19-giu-06;2.00;7
19-giu-06;3.00;14
19-giu-06;4.00;17
19-giu-06;5.00;17
19-giu-06;6.00;13
19-giu-06;7.00;5
19-giu-06;8.00;-1
19-giu-06;9.00;-5
19-giu-06;10.00;-6
19-giu-06;11.00;-2
19-giu-06;12.00;8
19-giu-06;13.00;23
19-giu-06;14.00;36
19-giu-06;15.00;47
19-giu-06;16.00;58
19-giu-06;17.00;65
19-giu-06;18.00;65
19-giu-06;19.00;59
19-giu-06;20.00;47
19-giu-06;21.00;32
19-giu-06;22.00;17
19-giu-06;23.00;4
20-giu-06;0.00;-6
20-giu-06;1.00;-11
20-giu-06;2.00;-11
20-giu-06;3.00;-4
20-giu-06;4.00;6
20-giu-06;5.00;13
20-giu-06;6.00;17
20-giu-06;7.00;18
20-giu-06;8.00;16
20-giu-06;9.00;10
20-giu-06;10.00;5
20-giu-06;11.00;3
20-giu-06;12.00;5
20-giu-06;13.00;10
20-giu-06;14.00;19
20-giu-06;15.00;31
20-giu-06;16.00;44
20-giu-06;17.00;54
20-giu-06;18.00;61
20-giu-06;19.00;60
20-giu-06;20.00;53
20-giu-06;21.00;40
20-giu-06;22.00;21
20-giu-06;23.00;4
21-giu-06;0.00;-10
21-giu-06;1.00;-21
21-giu-06;2.00;-26
21-giu-06;3.00;-21
21-giu-06;4.00;-8
21-giu-06;5.00;6
21-giu-06;6.00;17
21-giu-06;7.00;24
21-giu-06;8.00;27
21-giu-06;9.00;25
21-giu-06;10.00;20
21-giu-06;11.00;11
21-giu-06;12.00;7
21-giu-06;13.00;7
21-giu-06;14.00;13
21-giu-06;15.00;26
21-giu-06;16.00;37
21-giu-06;17.00;51
21-giu-06;18.00;59
21-giu-06;19.00;64
21-giu-06;20.00;63
21-giu-06;21.00;53
21-giu-06;22.00;37
21-giu-06;23.00;19
22-giu-06;0.00;2
22-giu-06;1.00;-13
22-giu-06;2.00;-23
22-giu-06;3.00;-25
22-giu-06;4.00;-15
22-giu-06;5.00;0
22-giu-06;6.00;16
22-giu-06;7.00;29
22-giu-06;8.00;37
22-giu-06;9.00;39
22-giu-06;10.00;34
22-giu-06;11.00;26
22-giu-06;12.00;18
22-giu-06;13.00;14
22-giu-06;14.00;16
22-giu-06;15.00;24
22-giu-06;16.00;37
22-giu-06;17.00;51
22-giu-06;18.00;61
22-giu-06;19.00;69
22-giu-06;20.00;71
22-giu-06;21.00;65
22-giu-06;22.00;52
22-giu-06;23.00;33
23-giu-06;0.00;15
23-giu-06;1.00;-3
23-giu-06;2.00;-17
23-giu-06;3.00;-25
23-giu-06;4.00;-24
23-giu-06;5.00;-11
23-giu-06;6.00;6
23-giu-06;7.00;22
23-giu-06;8.00;35
23-giu-06;9.00;42
23-giu-06;10.00;43
23-giu-06;11.00;38
23-giu-06;12.00;29
23-giu-06;13.00;22
23-giu-06;14.00;19
23-giu-06;15.00;23
23-giu-06;16.00;31
23-giu-06;17.00;43
23-giu-06;18.00;54
23-giu-06;19.00;63
23-giu-06;20.00;69
23-giu-06;21.00;69
23-giu-06;22.00;62
23-giu-06;23.00;47
24-giu-06;0.00;28
24-giu-06;1.00;7
24-giu-06;2.00;-13
24-giu-06;3.00;-27
24-giu-06;4.00;-34
24-giu-06;5.00;-29
24-giu-06;6.00;-14
24-giu-06;7.00;4
24-giu-06;8.00;22
24-giu-06;9.00;36
24-giu-06;10.00;43
24-giu-06;11.00;47
24-giu-06;12.00;43
24-giu-06;13.00;34
24-giu-06;14.00;25
24-giu-06;15.00;21
24-giu-06;16.00;23
24-giu-06;17.00;31
24-giu-06;18.00;44
24-giu-06;19.00;57
24-giu-06;20.00;67
24-giu-06;21.00;70
24-giu-06;22.00;69
24-giu-06;23.00;59
25-giu-06;0.00;41
25-giu-06;1.00;21
25-giu-06;2.00;0
25-giu-06;3.00;-20
25-giu-06;4.00;-35
25-giu-06;5.00;-38
25-giu-06;6.00;-27
25-giu-06;7.00;-8
25-giu-06;8.00;13
25-giu-06;9.00;31
25-giu-06;10.00;46
25-giu-06;11.00;54
25-giu-06;12.00;54
25-giu-06;13.00;48
25-giu-06;14.00;37
25-giu-06;15.00;26
25-giu-06;16.00;21
25-giu-06;17.00;26
25-giu-06;18.00;38
25-giu-06;19.00;53
25-giu-06;20.00;66
25-giu-06;21.00;74
25-giu-06;22.00;76
25-giu-06;23.00;68
26-giu-06;0.00;53
26-giu-06;1.00;32
26-giu-06;2.00;12
26-giu-06;3.00;-8
26-giu-06;4.00;-24
26-giu-06;5.00;-30
26-giu-06;6.00;-25
26-giu-06;7.00;-9
